报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),299695,385570,300990,162620,174634,203674,206853,213472,189240,155932,136821,111863,88513,
营业收入(万元),299695,385570,300990,162620,174634,203674,206853,213472,189240,155932,136821,111863,88513,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),284474,331495,272656,161040,174397,196349,195730,199564,173852,144595,125133,103687,81826,
营业成本(万元),233424,282426,225250,124553,136147,160821,162198,168682,147389,122322,104017,85949,69446,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),7656,16086,17596,4556,3596,3961,3705,3465,2602,2136,2022,1963,1514,
销售费用(万元),24522,20335,19784,24280,26122,22469,22173,19906,17284,15431,9466,7801,2411,
管理费用(万元),12309,10483,9783,7381,6325,5046,4845,5161,3159,1598,5989,4252,5526,
财务费用(万元),6316,2008,228,275,893,2731,1745,2238,3233,2996,3852,3286,2903,
资产减值损失(万元),247,157,15,-6,1314,1320,1065,112,186,112,-212,436,26,
公允价值变动收益(万元),--,-291,-187,992,1721,-165,-160,-688,-1227,6,--,--,--,
投资收益(万元),22634,493,943,3019,19248,1156,-1823,-273,63,33,-380,-88,-518,
对联营企业和合营企业的投资收益(万元),--,--,--,--,18277,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),37266,53610,29090,5591,21206,8315,9139,12947,14224,11375,11308,8087,6169,
营业外收入(万元),1130,574,607,1706,133,200,115,30872,124,569,1047,743,11,
营业外支出(万元),148,365,1673,970,3149,690,1108,1021,396,291,208,433,255,
非流动资产处置损失(万元),--,--,1263,404,3032,66,848,385,2,53,21,--,--,
利润总额(万元),38248,53820,28024,6328,18190,7826,8145,42798,13952,11652,12148,8397,5925,
所得税费用(万元),10614,14042,7743,2204,4989,3081,4556,10789,3864,3358,2271,2523,1942,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),27634,39777,20281,4124,13200,4745,3589,32009,10087,8294,9877,5874,3983,
归属于母公司所有者的净利润(万元),26199,24741,10105,4937,14624,5622,3840,32190,10089,8289,9881,5942,4061,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),1435,15036,10176,-813,-1423,-877,-251,-182,-2,6,-4,-68,-79,
基本每股收益,0.29,0.28,0.11,0.12,0.43,0.16,0.11,0.94,0.29,0.24,0.37,0.45,0.31,
稀释每股收益,0.29,0.28,0.11,0.12,0.43,0.16,0.11,0.94,0.29,0.24,0.37,0.45,0.31,
