报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),92605,94397,85271,88138,76772,45064,26306,
营业收入(万元),92605,94397,85271,88138,76772,45064,26306,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),67365,67872,66658,73067,65411,38431,20785,
营业成本(万元),49698,53150,54065,60615,54461,30750,16902,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),428,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),141,86,68,23,10,284,296,
销售费用(万元),9770,8246,7195,7621,6835,3922,1868,
管理费用(万元),7236,6414,4061,4188,4053,3375,1214,
财务费用(万元),-117,-197,70,45,7,-2,-1,
资产减值损失(万元),208,173,1200,575,46,102,507,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),4181,3142,1017,1226,689,635,429,
对联营企业和合营企业的投资收益(万元),545,730,--,--,--,384,317,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),32475,31897,19630,16296,12051,7268,5950,
营业外收入(万元),99,395,1768,1871,1694,1083,873,
营业外支出(万元),775,441,149,79,990,298,1,
非流动资产处置损失(万元),--,--,8,27,3,7,1,
利润总额(万元),31799,31852,21250,18088,12755,8053,6821,
所得税费用(万元),7188,7911,5544,4437,2990,2294,2039,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),24611,23941,15706,13651,9765,5759,4782,
归属于母公司所有者的净利润(万元),24081,23232,15190,13012,9769,6044,4804,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),529,709,516,639,-4,-285,-22,
基本每股收益,1.79,1.9,1.52,1.3,0.98,--,--,
稀释每股收益,1.77,1.89,1.52,1.3,0.98,--,--,
