报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),43905,40059,34406,37794,39357,38063,
营业收入(万元),43905,40059,34406,37794,39357,38063,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),40697,34624,30889,33233,36368,34664,
营业成本(万元),33204,28603,24560,26495,28949,27899,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),2164,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),394,385,306,213,189,176,
销售费用(万元),898,501,683,494,412,355,
管理费用(万元),3506,5219,4610,5272,4441,4538,
财务费用(万元),324,727,431,955,917,1465,
资产减值损失(万元),208,-811,300,308,1460,232,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),234,--,2,155,-15,28,
对联营企业和合营企业的投资收益(万元),--,--,--,-126,-47,-132,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),3668,5640,3519,4212,2974,3427,
营业外收入(万元),402,173,274,233,338,365,
营业外支出(万元),57,321,112,206,153,129,
非流动资产处置损失(万元),--,--,3,101,0,--,
利润总额(万元),4013,5491,3682,4238,3158,3663,
所得税费用(万元),398,787,399,571,366,483,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),3616,4704,3283,3668,2792,3180,
归属于母公司所有者的净利润(万元),3616,4704,3276,3655,2810,3226,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,7,13,-18,-46,
基本每股收益,0.32,0.54,0.39,0.56,0.43,0.5,
稀释每股收益,0.32,0.54,0.39,0.56,0.43,0.5,
