报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),53563,44562,36350,37884,44019,38362,
营业收入(万元),53563,44562,36350,37884,44019,38362,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),44571,38786,30894,31977,34752,31233,
营业成本(万元),35798,30654,23624,24792,28133,24263,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),167,101,83,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),712,540,478,256,291,321,
销售费用(万元),4149,3247,2554,2680,3071,2666,
管理费用(万元),3357,3204,3377,3959,3164,2987,
财务费用(万元),367,980,740,752,882,1029,
资产减值损失(万元),20,60,37,-464,-787,-33,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),--,70,111,62,49,-407,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),9185,5896,5682,5970,9316,6723,
营业外收入(万元),404,346,541,1034,397,1952,
营业外支出(万元),77,136,71,95,152,304,
非流动资产处置损失(万元),--,--,--,2,--,--,
利润总额(万元),9513,6106,6152,6909,9562,8370,
所得税费用(万元),1700,1147,1086,1108,1596,1364,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),7812,4959,5066,5801,7965,7006,
归属于母公司所有者的净利润(万元),7835,4961,5064,5800,7962,6998,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),-22,-1,2,1,3,8,
基本每股收益,0.71,0.46,0.51,0.7,2.34,2.06,
稀释每股收益,0.71,0.46,0.51,0.7,2.34,2.06,
