报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),134152,121598,114001,102012,105319,105927,99501,95879,71911,56648,
营业收入(万元),134152,121598,114001,102012,105319,105927,99501,95879,71911,56648,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),127344,116188,111061,104160,99759,95498,89510,85321,67239,54207,
营业成本(万元),22108,20931,20029,20117,20581,20422,17874,17182,15195,12405,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),16416,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1032,1019,756,551,579,655,766,1230,730,515,
销售费用(万元),68869,62963,54762,50808,49450,48251,46314,42421,29684,25106,
管理费用(万元),19272,30072,29052,27928,24439,23587,22474,22625,18686,15369,
财务费用(万元),-188,204,-118,-1647,-1873,-309,-52,425,1433,81,
资产减值损失(万元),-165,998,6580,6403,6582,2892,2134,1439,1510,731,
公允价值变动收益(万元),--,--,--,--,9,--,--,--,52,1175,
投资收益(万元),1530,875,598,265,-185,55,-363,-24,-59,-564,
对联营企业和合营企业的投资收益(万元),-175,-100,--,-68,8,55,-98,-83,-17,-62,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),11541,9915,3539,-1883,5385,10484,9628,10534,4664,3051,
营业外收入(万元),36,21,2874,3772,3125,2877,3317,2177,1408,1533,
营业外支出(万元),261,367,470,81,201,120,71,83,66,111,
非流动资产处置损失(万元),--,--,42,38,27,19,29,20,42,99,
利润总额(万元),11316,9568,5943,1808,8309,13240,12874,12628,6005,4473,
所得税费用(万元),3271,3103,1692,592,2011,3575,3336,3383,805,479,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),8044,6466,4251,1216,6297,9665,9538,9245,5201,3994,
归属于母公司所有者的净利润(万元),7924,6110,4108,1166,6325,9592,9757,9448,5037,3794,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,580,3521,
少数股东损益(万元),121,356,143,49,-27,73,-219,-203,163,200,
基本每股收益,0.3,0.23,0.16,0.06,0.42,1.07,1.08,1.05,0.63,0.54,
稀释每股收益,0.3,0.23,0.16,0.06,0.42,1.07,1.08,1.05,0.63,0.54,
