报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),330395,244214,181769,128463,108673,98011,95418,70518,
营业收入(万元),330395,244214,181769,128463,108673,98011,95418,70518,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),279467,213070,155604,114673,97123,87890,86887,63675,
营业成本(万元),239333,180797,132109,97157,83075,74596,75277,53795,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),16324,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),1215,1583,1185,580,812,855,453,319,
销售费用(万元),8467,5889,5503,3413,2565,2101,1641,1038,
管理费用(万元),13147,20537,19538,14358,10246,8509,7453,5222,
财务费用(万元),-1134,3339,-4063,-1972,78,1669,2010,2730,
资产减值损失(万元),2115,926,1332,1137,347,160,53,570,
公允价值变动收益(万元),-1313,--,220,-220,--,--,--,--,
投资收益(万元),-646,1309,288,581,-158,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),49458,32922,26673,14151,11391,10121,8531,6843,
营业外收入(万元),161,155,715,769,673,321,602,160,
营业外支出(万元),7289,499,318,333,189,121,337,97,
非流动资产处置损失(万元),--,--,262,303,146,21,13,16,
利润总额(万元),42330,32578,27070,14587,11875,10322,8796,6905,
所得税费用(万元),4281,4396,3863,1933,1559,1469,1046,970,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),38049,28182,23207,12654,10316,8853,7750,5936,
归属于母公司所有者的净利润(万元),38049,28182,23207,12654,10316,8853,7750,5936,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,
基本每股收益,0.49,0.72,0.62,0.98,0.94,0.8,0.7,--,
稀释每股收益,0.49,0.72,0.62,0.98,0.94,0.8,0.7,--,
