报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),160510,160942,111352,62073,27883,27977,25853,23482,17974,14785,10325,
营业收入(万元),160510,160942,111352,62073,27883,27977,25853,23482,17974,14785,10325,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),202236,143005,98697,51560,23558,23107,21383,19597,15257,12858,8826,
营业成本(万元),116136,119174,80465,43551,19034,18891,17542,16715,12981,10915,7162,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),8273,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),994,751,506,190,102,351,670,551,418,367,330,
销售费用(万元),5533,4601,3039,1383,1002,928,654,449,309,224,199,
管理费用(万元),10397,15733,11842,5416,3313,2685,2234,1807,1500,1238,1104,
财务费用(万元),1662,1015,717,3,-148,-1,-9,14,5,-2,-7,
资产减值损失(万元),59242,1731,2129,1016,255,253,292,60,43,116,38,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1211,1325,291,196,93,80,80,67,53,500,334,
对联营企业和合营企业的投资收益(万元),4,198,174,65,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-39654,19854,12945,10710,4419,4950,4549,3951,2771,2427,1833,
营业外收入(万元),251,423,763,203,284,18,81,153,125,60,60,
营业外支出(万元),21,42,2,3,1,1,--,3,4,--,18,
非流动资产处置损失(万元),--,--,--,3,--,--,--,--,--,--,3,
利润总额(万元),-39425,20235,13706,10910,4701,4967,4631,4101,2891,2486,1875,
所得税费用(万元),2611,2875,1676,1164,641,693,660,598,417,324,261,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-42036,17360,12030,9746,4060,4274,3971,3503,2474,2162,1614,
归属于母公司所有者的净利润(万元),-38628,17268,11689,9806,4060,4274,3971,3503,2474,2162,1614,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-3408,92,341,-60,--,--,--,--,--,--,1,
基本每股收益,-0.74,0.33,0.51,0.84,0.72,0.85,0.79,0.7,0.49,0.43,0.32,
稀释每股收益,-0.74,0.33,0.51,0.84,0.72,0.85,0.79,0.7,0.49,0.43,0.32,
