报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),120185,118480,93597,71376,58793,53098,38679,25528,
营业收入(万元),120185,118480,93597,71376,58793,53098,38679,25528,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),116540,110202,85346,64251,52922,48208,35095,23824,
营业成本(万元),102410,96666,76558,57846,47776,44038,31905,21308,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),4077,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),518,664,712,371,360,350,232,101,
销售费用(万元),1581,1536,1513,1003,860,791,563,430,
管理费用(万元),6052,8505,6913,4945,3739,2772,2224,1767,
财务费用(万元),-218,1607,-1298,-673,-223,27,-8,-20,
资产减值损失(万元),2120,1223,949,759,410,229,179,237,
公允价值变动收益(万元),--,--,--,--,--,--,12,-12,
投资收益(万元),595,435,23,--,-6,5,-6,5,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),4589,8915,8273,7125,5865,4895,3590,1697,
营业外收入(万元),227,354,558,349,546,139,6,12,
营业外支出(万元),28,32,15,33,4,7,22,1,
非流动资产处置损失(万元),--,--,12,33,3,1,3,--,
利润总额(万元),4788,9237,8816,7441,6408,5027,3574,1708,
所得税费用(万元),330,1220,1158,1169,1080,797,471,361,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),4457,8017,7658,6272,5327,4230,3103,1348,
归属于母公司所有者的净利润(万元),4457,8017,7658,6272,5327,4230,3103,1349,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,-1,
基本每股收益,0.37,0.67,1.53,1.39,1.18,0.94,0.69,--,
稀释每股收益,0.37,0.67,1.53,1.39,1.18,0.94,0.69,--,
