报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),65468,53623,40760,42611,18895,7491,
营业收入(万元),65468,53623,40760,42611,18895,7491,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),61725,45370,34119,32261,15647,7129,
营业成本(万元),49772,36541,29186,27363,12898,5556,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),4602,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),325,311,244,212,83,34,
销售费用(万元),4000,3118,2106,1926,828,331,
管理费用(万元),2118,5042,2339,2266,1638,1160,
财务费用(万元),489,37,-6,-11,1,1,
资产减值损失(万元),421,320,250,542,200,47,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),595,--,--,36,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),5655,9658,6641,10350,3247,362,
营业外收入(万元),63,20,951,424,84,19,
营业外支出(万元),17,29,15,20,36,--,
非流动资产处置损失(万元),--,--,5,20,0,--,
利润总额(万元),5701,9650,7578,10755,3296,381,
所得税费用(万元),394,1220,1040,1526,428,37,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),5308,8430,6538,9228,2868,344,
归属于母公司所有者的净利润(万元),5308,8430,6538,9228,2868,344,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,0.7,1.31,1.15,1.69,--,--,
稀释每股收益,0.7,1.31,1.15,1.69,--,--,
