报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),2961127,1999686,1487899,570288,86679,
营业收入(万元),2961127,1999686,1487899,570288,86679,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),2572918,1687526,1158474,465816,86652,
营业成本(万元),1990228,1274019,837680,349920,64373,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),199100,--,--,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),17118,9590,10922,3963,1,
销售费用(万元),137887,79577,63219,33092,4329,
管理费用(万元),159066,295649,215223,62058,15232,
财务费用(万元),-27973,4217,8044,10919,2457,
资产减值损失(万元),97491,24474,23386,5864,259,
公允价值变动收益(万元),-31425,--,--,--,--,
投资收益(万元),18440,134431,7608,146,1612,
对联营企业和合营企业的投资收益(万元),-426,-4998,2167,-966,1302,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),416848,483202,321212,104559,1638,
营业外收入(万元),6230,1866,18897,7119,4622,
营业外支出(万元),2597,258,88,1675,17,
非流动资产处置损失(万元),--,--,--,--,10,
利润总额(万元),420481,484810,340021,110003,6243,
所得税费用(万元),46892,65404,48178,14945,687,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),373590,419406,291844,95058,5556,
归属于母公司所有者的净利润(万元),338704,387795,285182,93065,5443,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),34886,31610,6662,1993,114,
基本每股收益,1.64,2.01,1.87,0.78,--,
稀释每股收益,1.64,--,--,--,--,
