报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),234072,170701,290418,574519,284861,216798,267064,211124,314131,220207,159161,285680,231266,
营业收入(万元),233053,170187,289587,573664,284118,215728,264956,210851,314131,220207,159161,285680,231266,
利息收入(万元),1019,513,831,855,743,1070,1803,161,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,305,111,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),201327,179288,274387,553417,284248,195797,207099,166355,253497,180801,127363,223460,195122,
营业成本(万元),136354,141802,230287,484055,241297,159434,154285,119751,209555,139285,94804,184501,169672,
利息支出(万元),--,--,--,--,--,38,174,0,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),20272,9929,18715,43078,21708,26187,35240,28315,28765,23682,12958,27196,15101,
销售费用(万元),5807,2804,4509,6154,5129,5204,4557,3848,3560,4137,3614,3637,3740,
管理费用(万元),8144,7991,7907,7312,7166,7042,7419,8291,7387,7160,7496,6337,5509,
财务费用(万元),15381,16242,13651,10046,3714,-27,4867,1193,2880,6323,6020,1737,1101,
资产减值损失(万元),15370,519,-681,2773,5235,-2082,557,4957,1350,213,2471,52,-0,
公允价值变动收益(万元),1061,-3815,-1532,--,--,--,0,0,--,0,0,0,0,
投资收益(万元),-2836,16404,9526,5392,7179,7803,-2543,121,-363,118,103,1041,718,
对联营企业和合营企业的投资收益(万元),-467,126,91,-31,50,6325,-2543,0,--,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,0,0,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),31061,4042,24025,26494,7792,28804,57422,44890,60271,39524,31901,63260,36862,
营业外收入(万元),770,929,617,235,342,154,198,472,519,349,367,43,324,
营业外支出(万元),250,123,137,334,458,502,278,145,271,168,488,229,104,
非流动资产处置损失(万元),--,--,3,1,4,25,19,4,--,0,0,0,0,
利润总额(万元),31581,4848,24505,26394,7676,28456,57341,45217,60519,39705,31781,63074,37082,
所得税费用(万元),9703,-829,6531,8747,6437,7279,15159,11848,15543,10019,8098,21813,12355,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),21879,5677,17974,17647,1240,21177,42183,33369,44977,29685,23682,41261,24727,
归属于母公司所有者的净利润(万元),21762,5417,19539,18573,1291,17242,31628,27385,28432,22317,18786,34352,23164,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),117,260,-1565,-926,-52,3935,10554,5984,16545,7368,4897,6909,1563,
基本每股收益,0.21,0.05,0.19,0.18,0.01,0.16,0.3,0.26,0.27,0.21,0.19,0.85,0.64,
稀释每股收益,0.21,0.05,0.19,0.18,0.01,0.16,0.3,0.26,0.27,0.21,0.19,0.85,0.64,
