报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),30680,40578,29516,25245,20334,11928,14119,11674,9546,5729,4172,
营业收入(万元),30680,40578,29516,25245,20334,11928,14119,11674,9546,5729,4172,
利息收入(万元),--,--,--,--,--,0,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,0,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,0,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),37239,38683,27370,24161,17118,11197,10302,8779,6122,4096,3033,
营业成本(万元),20656,23705,16618,11097,8247,3787,4769,3573,2874,1900,1626,
利息支出(万元),--,--,--,--,--,0,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,0,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),4378,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,0,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,0,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,0,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,0,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,0,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),423,518,266,277,378,200,205,146,120,95,50,
销售费用(万元),3751,3966,4057,3939,2424,2608,2036,1754,994,615,320,
管理费用(万元),3513,7392,6128,6644,6225,4767,3435,3056,1909,1353,847,
财务费用(万元),29,62,-23,-256,-461,-457,-781,-30,2,-6,-2,
资产减值损失(万元),4491,3041,324,2459,303,292,636,281,222,137,191,
公允价值变动收益(万元),--,--,--,--,--,0,--,--,0,0,0,
投资收益(万元),206,48,-14,--,78,0,--,--,0,0,0,
对联营企业和合营企业的投资收益(万元),40,58,-14,--,--,0,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,0,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),-3855,4661,2132,1085,3294,731,3818,2895,3424,1633,1140,
营业外收入(万元),15,118,2321,3063,1490,1007,1462,1268,636,451,309,
营业外支出(万元),2,24,32,21,35,31,20,22,11,4,6,
非流动资产处置损失(万元),--,--,3,0,10,5,--,--,0,0,0,
利润总额(万元),-3841,4754,4422,4127,4749,1707,5260,4141,4048,2081,1443,
所得税费用(万元),-565,364,152,24,563,191,724,489,599,270,204,
未确认投资损失(万元),--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),-3276,4390,4270,4102,4185,1515,4536,3652,3449,1811,1239,
归属于母公司所有者的净利润(万元),-3176,4554,4356,4257,4193,1527,4536,3652,3449,1811,1239,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,0,0,0,
少数股东损益(万元),-100,-164,-86,-155,-8,-12,--,--,0,0,0,
基本每股收益,-0.11,0.17,0.16,0.16,0.35,0.13,0.76,1.15,1.15,0.6,0.65,
稀释每股收益,-0.11,0.17,0.16,0.16,0.34,0.13,0.76,1.15,1.15,0.6,0.65,
