报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),109228,96024,75623,73842,75461,
营业收入(万元),109228,96024,75623,73842,75461,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),93102,86345,69159,65503,68763,
营业成本(万元),78651,72533,58692,55472,57749,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),5075,4276,--,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),836,791,622,312,413,
销售费用(万元),3981,3252,2382,2260,2177,
管理费用(万元),5529,4516,7579,7557,7701,
财务费用(万元),-1207,870,-371,-346,398,
资产减值损失(万元),237,106,255,248,326,
公允价值变动收益(万元),--,--,--,--,--,
投资收益(万元),--,--,--,0,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),17602,10592,6465,8339,6698,
营业外收入(万元),145,15,3017,1051,1256,
营业外支出(万元),100,28,48,73,88,
非流动资产处置损失(万元),--,--,2,28,4,
利润总额(万元),17647,10579,9433,9317,7866,
所得税费用(万元),2418,1496,1580,1605,972,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),15229,9083,7853,7713,6894,
归属于母公司所有者的净利润(万元),14945,9010,7769,7353,6387,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),284,73,84,360,507,
基本每股收益,0.96,0.58,0.5,0.47,0.41,
稀释每股收益,0.96,0.58,0.5,0.47,0.41,
