报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),198486,181581,170173,102215,64903,34693,27380,17269,14080,8372,3536,446,
营业收入(万元),198486,181581,170173,102215,64903,34693,27380,17269,14080,8372,3536,446,
利息收入(万元),--,--,--,0,0,0,0,--,--,0,0,0,
已赚保费(万元),--,--,--,0,0,0,0,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,0,0,0,0,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),155632,117030,106164,70780,51371,24312,17388,10692,9715,5012,1558,215,
营业成本(万元),71112,54444,42177,21823,14270,6964,3122,1401,864,635,250,29,
利息支出(万元),--,--,--,0,0,0,0,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,0,0,0,0,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),22920,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,0,0,0,0,--,--,0,0,0,
赔付支出净额(万元),--,--,--,0,0,0,0,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,0,0,0,0,--,--,0,0,0,
保单红利支出(万元),--,--,--,0,0,0,0,--,--,0,0,0,
分保费用(万元),--,--,--,0,0,0,0,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),1801,1832,2161,1617,1395,972,1749,1156,938,535,216,16,
销售费用(万元),24944,26157,25072,20421,14429,5699,5380,3798,3686,1815,560,55,
管理费用(万元),22056,36053,36233,26540,20637,11872,8790,5893,4281,2002,561,111,
财务费用(万元),-3054,-1963,-1313,-717,-1119,-1815,-2064,-2093,-213,-8,-54,-0,
资产减值损失(万元),15851,506,1833,1097,1759,620,412,536,159,34,25,5,
公允价值变动收益(万元),--,--,--,0,0,0,0,--,--,0,0,0,
投资收益(万元),3389,1710,4255,1249,726,42,-5,--,--,9,0,0,
对联营企业和合营企业的投资收益(万元),100,--,981,734,113,-10,-5,--,--,0,0,0,
汇兑收益(万元),--,--,--,0,0,0,0,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),46939,67486,68264,32684,14258,10424,9987,6577,4365,3368,1978,231,
营业外收入(万元),1276,1110,2582,1019,2256,915,616,674,744,185,102,0,
营业外支出(万元),176,140,419,680,519,71,29,23,17,21,4,0,
非流动资产处置损失(万元),--,43,167,387,13,23,2,--,--,0,0,0,
利润总额(万元),48039,68457,70427,33023,15996,11268,10574,7228,5092,3532,2076,231,
所得税费用(万元),4964,7018,9209,1953,-42,1018,1360,859,551,396,263,-1,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),43074,61439,61218,31070,16037,10250,9214,6369,4542,3135,1813,232,
归属于母公司所有者的净利润(万元),32165,51234,52101,28560,15684,10250,9214,6369,4542,3135,1813,232,
被合并方在合并前实现净利润(万元),--,--,--,--,--,0,0,--,--,0,0,0,
少数股东损益(万元),10910,10205,9117,2510,354,0,0,--,--,0,0,0,
基本每股收益,0.46,0.74,0.76,0.98,0.54,0.78,0.7,0.48,0.91,0.71,1.27,0.7,
稀释每股收益,0.46,0.74,0.76,0.97,0.54,0.78,0.7,0.48,0.91,0.71,1.27,0.7,
