报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2010-12-31,
营业总收入(万元),68005,71809,41131,986,1867,
营业收入(万元),68005,71809,41131,986,1867,
利息收入(万元),--,--,--,--,0,
已赚保费(万元),--,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,0,
房地产销售收入(万元),--,--,--,--,0,
其他业务收入(万元),--,--,--,--,0,
营业总成本(万元),64761,66137,38520,972,3326,
营业成本(万元),59060,62557,36508,591,1175,
利息支出(万元),--,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,0,
房地产销售成本(万元),--,--,--,--,0,
研发费用(万元),94,--,--,--,0,
退保金(万元),--,--,--,--,0,
赔付支出净额(万元),--,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,0,
保单红利支出(万元),--,--,--,--,0,
分保费用(万元),--,--,--,--,0,
其他业务成本(万元),--,--,--,--,0,
营业税金及附加(万元),514,323,45,12,1,
销售费用(万元),802,558,67,113,294,
管理费用(万元),3586,2029,1372,203,525,
财务费用(万元),567,620,522,0,1331,
资产减值损失(万元),137,49,6,54,0,
公允价值变动收益(万元),--,--,--,--,0,
投资收益(万元),49,-1116,3887,4451,0,
对联营企业和合营企业的投资收益(万元),--,-1116,2679,--,0,
汇兑收益(万元),--,--,--,--,0,
期货损益(万元),--,--,--,--,0,
托管收益(万元),--,--,--,--,0,
补贴收入(万元),--,--,--,--,0,
其他业务利润(万元),--,--,--,--,0,
营业利润(万元),3592,4555,6498,4465,-1459,
营业外收入(万元),9,2469,1,117197,142,
营业外支出(万元),21,96,2,13796,5891,
非流动资产处置损失(万元),--,--,--,--,0,
利润总额(万元),3580,6928,6497,107866,-7208,
所得税费用(万元),247,1905,1043,12,32,
未确认投资损失(万元),--,--,--,--,-130,
净利润(万元),3333,5023,5454,107855,-7111,
归属于母公司所有者的净利润(万元),2413,4542,4715,107960,-7125,
被合并方在合并前实现净利润(万元),--,--,--,--,0,
少数股东损益(万元),920,481,738,-105,14,
基本每股收益,0.1,0.19,0.2,4.51,-0.54,
稀释每股收益,0.1,0.19,0.2,4.51,-0.54,
