报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),18811,15502,14939,14711,14379,12101,12173,12741,
营业收入(万元),18811,15502,14939,14711,14379,12101,12173,12741,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),14835,12531,11506,11583,11819,9310,9499,9949,
营业成本(万元),10070,7929,7664,7818,7740,6654,7360,8099,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),978,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),177,170,165,115,95,121,87,102,
销售费用(万元),1905,1679,1432,1351,1442,858,898,785,
管理费用(万元),1731,2501,2254,2157,2118,1604,1053,936,
财务费用(万元),-364,66,-138,122,237,51,160,49,
资产减值损失(万元),339,187,131,20,186,22,-58,-24,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),31,--,--,--,--,-33,-82,100,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,-82,-52,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),4352,3496,3432,3127,2560,2759,2592,2892,
营业外收入(万元),--,8,318,399,395,56,201,74,
营业外支出(万元),13,4,11,5,9,24,31,8,
非流动资产处置损失(万元),--,--,4,3,1,--,--,6,
利润总额(万元),4339,3500,3739,3521,2945,2791,2762,2958,
所得税费用(万元),662,496,528,537,421,479,698,827,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),3677,3004,3211,2984,2524,2313,2064,2131,
归属于母公司所有者的净利润(万元),3580,2866,3107,2982,2592,2313,2064,2131,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),97,139,105,2,-68,--,--,--,
基本每股收益,0.38,0.48,0.62,0.6,0.52,0.46,0.42,--,
稀释每股收益,0.38,0.48,0.62,0.6,0.52,0.46,0.42,--,
