报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),55342,54809,46647,35444,28403,24771,19690,16441,11581,10602,
营业收入(万元),55342,54809,46647,35444,28403,24771,19690,16441,11581,10602,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),120649,49592,41199,30296,22957,19641,15067,12420,9210,9441,
营业成本(万元),45127,41341,32699,24963,19663,16926,12543,10217,7309,7571,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),3442,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),338,293,224,144,107,99,184,153,107,105,
销售费用(万元),1868,1664,1936,588,565,546,522,440,382,407,
管理费用(万元),3629,6405,6527,4688,2511,2191,1892,1609,1400,1331,
财务费用(万元),-222,-98,-465,-269,-66,-68,-55,-35,-33,-21,
资产减值损失(万元),66466,-13,278,184,177,-52,-20,37,45,49,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1129,574,287,376,--,--,--,--,--,9,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-64097,5961,5735,5524,5446,5129,4624,4021,2371,1171,
营业外收入(万元),31,7,560,570,329,572,355,438,336,386,
营业外支出(万元),13,18,8,6,1,41,--,--,13,1,
非流动资产处置损失(万元),--,--,3,--,1,2,--,--,2,1,
利润总额(万元),-64079,5951,6288,6088,5774,5660,4979,4459,2694,1556,
所得税费用(万元),-184,47,146,366,403,470,282,645,16,95,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),-63895,5904,6142,5722,5371,5190,4696,3814,2679,1461,
归属于母公司所有者的净利润(万元),-63895,5904,6142,5722,5371,5190,4696,3814,2679,1461,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,
基本每股收益,-1.74,0.16,0.34,1.42,1.74,1.68,1.52,1.24,0.87,0.47,
稀释每股收益,-1.74,0.16,0.34,1.42,1.74,1.68,1.52,1.24,0.87,0.47,
