报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),318824,299989,270441,254826,350103,128538,119114,160628,143233,113891,108529,84640,67641,
营业收入(万元),318824,299989,270441,254826,350103,128538,119114,160628,143233,113891,108529,84640,67641,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),355484,311400,290610,284866,356365,134249,120478,144881,130706,104776,100716,76741,62663,
营业成本(万元),268677,248104,232256,227815,299556,112094,100399,122656,112435,87471,82200,61465,51445,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),11279,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),3876,4129,2901,1076,1358,533,544,511,566,546,423,459,434,
销售费用(万元),19867,17850,15524,15547,15061,5546,6421,7829,7145,5720,5808,4852,3357,
管理费用(万元),26281,31118,32142,32492,31953,11275,10032,11667,8895,8406,8588,7097,4502,
财务费用(万元),7901,7500,5839,4769,7646,3456,2331,1523,1250,1199,1189,1064,1192,
资产减值损失(万元),17603,2699,1947,3166,791,1346,751,695,415,1434,2507,1805,1732,
公允价值变动收益(万元),79,-106,-266,327,-35,38,39,-80,--,7,-80,80,--,
投资收益(万元),1858,6728,5029,816,848,33,-13,-141,-16,685,-79,-1572,18,
对联营企业和合营企业的投资收益(万元),112,13,1,-9,-43,-77,27,32,70,-22,-37,-1424,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-28327,4129,-15405,-28896,-5449,-5639,-1338,15526,12511,9808,7655,6406,4996,
营业外收入(万元),2022,1839,19400,6300,10011,2139,3061,747,908,1253,1753,2024,138,
营业外支出(万元),1457,559,498,324,191,91,64,250,201,166,124,67,22,
非流动资产处置损失(万元),--,--,154,51,116,21,25,204,59,30,45,7,18,
利润总额(万元),-27762,5409,3497,-22920,4371,-3592,1659,16022,13218,10894,9284,8364,5112,
所得税费用(万元),206,1602,1267,1893,559,-793,430,2469,2326,1499,1799,1020,1089,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-27969,3807,2230,-24814,3812,-2799,1230,13553,10892,9395,7485,7344,4023,
归属于母公司所有者的净利润(万元),-27978,1646,1497,-23624,1927,-2930,1086,13238,10655,9255,7339,7235,4141,
被合并方在合并前实现净利润(万元),--,--,--,--,2162,--,0,--,--,--,--,--,--,
少数股东损益(万元),9,2162,733,-1190,1885,131,144,316,238,140,146,109,-118,
基本每股收益,-0.4,0.02,0.02,-0.34,0.03,-0.08,0.03,0.38,0.31,0.27,0.21,0.31,0.18,
稀释每股收益,-0.4,0.02,0.02,-0.34,0.03,-0.08,0.03,0.38,0.31,0.27,0.21,0.31,0.18,
