报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),31517,31341,25150,25337,21933,
营业收入(万元),31517,31341,25150,25337,21933,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),27129,25745,20447,20760,19111,
营业成本(万元),21552,20179,15569,15993,14369,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),1602,--,--,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),328,357,263,156,141,
销售费用(万元),1191,1183,1017,972,771,
管理费用(万元),2798,3441,3770,3515,3160,
财务费用(万元),-307,583,-220,70,688,
资产减值损失(万元),-35,2,49,52,-18,
公允价值变动收益(万元),13,-288,288,--,-70,
投资收益(万元),273,-10,16,4,70,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),5300,5550,5001,4460,2822,
营业外收入(万元),1,13,104,151,93,
营业外支出(万元),22,19,25,68,73,
非流动资产处置损失(万元),--,--,--,--,6,
利润总额(万元),5279,5545,5080,4542,2842,
所得税费用(万元),703,763,824,764,487,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),4576,4781,4256,3778,2355,
归属于母公司所有者的净利润(万元),4576,4781,4256,3778,2355,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,
基本每股收益,0.55,0.72,0.72,0.84,0.52,
稀释每股收益,0.55,0.72,0.72,0.84,0.52,
