报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),20200,19931,21133,20316,20262,18452,15588,16401,15172,10358,
营业收入(万元),20200,19931,21133,20316,20262,18452,15588,16401,15172,10358,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),14035,13768,13968,13012,13273,11994,10673,10721,9794,7385,
营业成本(万元),9210,8875,9256,8570,8844,8265,7407,7765,6862,4514,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),1369,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),191,245,260,248,234,192,182,160,133,95,
销售费用(万元),1757,1693,1917,1554,1304,1152,825,816,814,679,
管理费用(万元),1085,2881,2472,2571,2514,2276,2127,1841,1767,2111,
财务费用(万元),184,-122,-91,-14,-24,-50,-27,-21,-13,-31,
资产减值损失(万元),240,197,155,83,401,158,160,160,231,18,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),371,447,563,488,145,225,227,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),7637,7921,7728,7792,7134,6682,5142,5679,5378,2972,
营业外收入(万元),0,28,2940,1290,2416,1444,993,1154,107,163,
营业外支出(万元),3,5,0,--,0,--,5,0,0,5,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,
利润总额(万元),7634,7944,10669,9082,9549,8127,6130,6833,5485,3131,
所得税费用(万元),1118,1079,1600,1084,1099,1035,-10,-12,800,578,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),6517,6864,9068,7998,8450,7091,6140,6844,4685,2552,
归属于母公司所有者的净利润(万元),6517,6864,9068,7998,8450,7091,6140,6844,4685,2552,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.18,0.19,0.25,0.72,1.41,1.18,1.02,1.14,0.78,0.43,
稀释每股收益,0.18,0.19,0.25,0.72,1.41,1.18,1.02,1.14,0.78,0.43,
