报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),320840,288988,232439,158060,144050,124593,
营业收入(万元),320840,288988,232439,158060,144050,124593,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),283255,255597,207500,144892,134096,117305,
营业成本(万元),202856,184851,151522,104250,100268,87448,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),11911,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),2658,2992,2335,1412,1156,740,
销售费用(万元),45634,39588,30724,18618,14437,12376,
管理费用(万元),15682,23960,19909,17487,13577,12832,
财务费用(万元),1156,1992,2018,3459,4392,3447,
资产减值损失(万元),3359,2213,991,-334,266,463,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),--,105,80,157,32,7,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),41778,36016,25019,13326,9986,7295,
营业外收入(万元),690,204,2467,1308,1088,708,
营业外支出(万元),515,828,379,306,287,329,
非流动资产处置损失(万元),--,--,212,136,241,296,
利润总额(万元),41953,35392,27106,14327,10787,7674,
所得税费用(万元),5715,5220,3807,2753,3092,1281,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),36238,30172,23300,11574,7695,6393,
归属于母公司所有者的净利润(万元),36238,30172,23300,11574,7695,6393,
被合并方在合并前实现净利润(万元),--,--,--,9,-155,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,1.53,2.55,1.97,1.04,0.68,0.56,
稀释每股收益,1.53,2.55,1.97,1.04,0.68,0.56,
