报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),175083,136045,96410,73586,56911,
营业收入(万元),175083,136045,96410,73586,56911,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),159458,123568,85292,66548,50999,
营业成本(万元),138301,103181,71771,54098,40909,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),5390,4211,2877,2070,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),1000,637,263,1869,1434,
销售费用(万元),6096,5720,4669,2977,2167,
管理费用(万元),5187,4793,3265,3234,4715,
财务费用(万元),741,557,156,98,357,
资产减值损失(万元),2743,4470,2292,2201,1417,
公允价值变动收益(万元),--,--,--,--,--,
投资收益(万元),907,791,601,163,17,
对联营企业和合营企业的投资收益(万元),790,756,509,--,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),16721,13508,11718,7419,5929,
营业外收入(万元),0,31,342,151,33,
营业外支出(万元),131,31,36,81,53,
非流动资产处置损失(万元),--,--,--,--,33,
利润总额(万元),16591,13508,12025,7490,5909,
所得税费用(万元),2009,1750,1589,935,920,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),14581,11758,10436,6555,4989,
归属于母公司所有者的净利润(万元),14596,11776,10441,6558,4985,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),-15,-19,-5,-3,4,
基本每股收益,0.56,0.46,0.42,0.3,--,
稀释每股收益,0.56,0.46,0.42,0.3,--,
