报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),121177,96495,84443,86454,57236,46923,34145,
营业收入(万元),121177,96495,84443,86454,57236,46923,34145,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),105136,83191,69946,72337,51559,44254,32451,
营业成本(万元),86622,67434,55884,59591,41358,36085,26698,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),3790,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),1514,1499,1104,418,165,118,88,
销售费用(万元),9982,7716,7043,5891,4947,3673,2834,
管理费用(万元),3449,5751,5390,6211,4248,3354,2396,
财务费用(万元),-1316,794,-755,-234,689,750,218,
资产减值损失(万元),1095,-4,1280,461,154,274,218,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),16046,13304,14495,13462,5676,2669,1694,
营业外收入(万元),367,786,482,441,623,277,175,
营业外支出(万元),265,191,88,32,28,30,22,
非流动资产处置损失(万元),--,--,--,--,0,-0,--,
利润总额(万元),16148,13899,14889,13871,6271,2917,1847,
所得税费用(万元),2218,2005,2292,2069,1056,415,294,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),13930,11894,12596,11802,5215,2502,1552,
归属于母公司所有者的净利润(万元),13930,11894,12596,11802,5215,2502,1552,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,
基本每股收益,2.26,1.98,2.1,2.03,1.02,0.49,0.3,
稀释每股收益,2.26,1.98,2.1,2.03,1.02,0.49,0.3,
