报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),107104,99422,79374,68797,74382,62639,65236,64919,53859,38601,50650,45719,38116,32680,26541,
营业收入(万元),107104,99422,79374,68797,74382,62639,65236,64919,53859,38601,50650,45719,38116,32680,26541,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业总成本(万元),106210,101397,79975,68514,74506,63914,64387,63784,52403,37580,48959,42071,34634,30442,25741,
营业成本(万元),80152,76857,62052,51046,58967,49946,49451,49396,40012,28102,37587,33900,27922,23589,20235,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
研发费用(万元),3328,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业税金及附加(万元),1574,1434,1164,323,454,540,579,501,307,334,445,439,346,204,34,
销售费用(万元),7277,7289,5663,5053,4702,3717,4707,5189,4683,3304,4377,3715,3028,2845,2242,
管理费用(万元),6246,8668,7390,7959,6557,5543,5693,5612,5009,3937,4289,2579,2049,2723,2169,
财务费用(万元),5656,6517,4241,3441,3363,4023,3429,2978,2166,1708,2012,1217,1116,1169,698,
资产减值损失(万元),1976,633,-536,691,463,145,527,108,227,195,248,220,172,-89,363,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,-0,-0,
投资收益(万元),465,444,285,529,610,596,90,--,--,--,--,0,2,0,431,
对联营企业和合营企业的投资收益(万元),361,210,142,400,496,415,--,--,--,--,--,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业利润(万元),1453,-854,-315,812,485,-679,940,1135,1456,1021,1691,3648,3485,2238,1231,
营业外收入(万元),823,929,1170,1044,753,987,1463,1216,280,291,422,224,89,131,98,
营业外支出(万元),228,149,20,7,107,21,33,199,16,11,44,24,34,127,73,
非流动资产处置损失(万元),--,--,0,5,97,1,28,9,-18,5,11,-13,-4,92,49,
利润总额(万元),2048,-74,834,1849,1131,286,2370,2152,1720,1301,2070,3847,3539,2242,1256,
所得税费用(万元),187,286,442,311,58,180,416,286,182,141,267,876,796,6,-82,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
净利润(万元),1860,-360,392,1538,1073,106,1954,1866,1537,1160,1803,2970,2744,2236,1337,
归属于母公司所有者的净利润(万元),1860,-319,479,1602,1055,176,1988,1807,1511,1166,1803,2970,2744,2236,1337,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
少数股东损益(万元),--,-42,-87,-64,18,-70,-34,59,27,-5,--,0,0,0,0,
基本每股收益,0.06,-0.01,0.02,0.07,0.05,0.01,0.11,0.1,0.11,0.11,0.17,0.29,0.46,0.47,0.28,
稀释每股收益,0.06,-0.01,0.02,0.07,0.05,0.01,0.11,0.1,0.11,0.11,0.17,0.29,0.46,0,0,
