报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),112403,73243,64047,53718,43421,37009,35244,29047,
营业收入(万元),112403,73243,64047,53718,43421,37009,35244,29047,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),102128,71283,65153,49738,39512,32139,28805,23342,
营业成本(万元),74769,51196,45630,36661,29173,24624,22813,18633,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),3462,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),3455,273,376,364,377,296,366,387,
销售费用(万元),6706,4621,4339,3284,2757,2063,1623,1312,
管理费用(万元),9260,10384,9508,6434,4946,3700,2968,2183,
财务费用(万元),2046,3900,5052,2853,1703,1384,829,690,
资产减值损失(万元),2430,910,248,142,556,72,205,137,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),185,--,27,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),11581,3088,-1079,3980,3909,4870,6440,5705,
营业外收入(万元),171,--,705,536,386,1698,404,574,
营业外支出(万元),380,27,16,29,8,9,4,4,
非流动资产处置损失(万元),--,--,4,8,--,3,--,--,
利润总额(万元),11371,3061,-390,4487,4287,6559,6840,6275,
所得税费用(万元),522,535,929,860,763,1013,904,771,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),10849,2526,-1318,3627,3524,5546,5936,5504,
归属于母公司所有者的净利润(万元),8060,4749,1512,3945,3524,5546,5936,5504,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),2789,-2223,-2830,-319,--,--,--,--,
基本每股收益,0.54,0.34,0.11,0.31,0.67,1.05,1.13,1.04,
稀释每股收益,0.53,0.34,0.11,0.31,0.67,1.05,1.13,1.04,
