报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),95247,78308,57761,39965,33247,
营业收入(万元),95247,78308,57761,39965,33247,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),80154,63437,46253,32687,29732,
营业成本(万元),59956,50154,38684,27080,25060,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),5565,--,--,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),683,840,408,237,165,
销售费用(万元),3527,3046,2184,1937,2039,
管理费用(万元),3016,6336,3361,2224,1915,
财务费用(万元),1128,1228,1141,718,389,
资产减值损失(万元),6281,1834,475,491,164,
公允价值变动收益(万元),--,--,--,--,-8,
投资收益(万元),2091,249,54,42,40,
对联营企业和合营企业的投资收益(万元),1988,245,50,-43,-3,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),19042,16336,11562,7320,3547,
营业外收入(万元),166,155,743,150,26,
营业外支出(万元),25,25,79,33,99,
非流动资产处置损失(万元),--,--,61,16,11,
利润总额(万元),19183,16466,12225,7436,3474,
所得税费用(万元),2048,2312,1728,954,481,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),17134,14154,10497,6483,2993,
归属于母公司所有者的净利润(万元),17132,14079,10494,6476,2993,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),2,75,3,6,-0,
基本每股收益,0.65,0.56,0.69,0.43,0.2,
稀释每股收益,0.65,0.56,0.69,0.43,0.2,
