报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),60117,45900,37479,32521,16155,14338,10936,
营业收入(万元),60117,45900,37479,32521,16155,14338,10936,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),51241,39437,32580,28787,15365,13750,10622,
营业成本(万元),46014,34886,29125,25416,12904,11755,9184,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),1864,1413,1213,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),475,439,379,229,66,53,12,
销售费用(万元),600,567,241,169,97,101,85,
管理费用(万元),1316,1354,864,1650,1243,1090,733,
财务费用(万元),905,730,673,1250,1035,754,603,
资产减值损失(万元),67,49,85,73,20,-4,5,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),10581,8019,4899,3733,790,588,314,
营业外收入(万元),382,292,1269,693,20,8,--,
营业外支出(万元),5,315,--,374,--,--,--,
非流动资产处置损失(万元),--,--,--,374,--,--,--,
利润总额(万元),10958,7996,6168,4053,810,596,314,
所得税费用(万元),1468,1114,836,532,212,150,81,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),9491,6882,5333,3521,598,445,233,
归属于母公司所有者的净利润(万元),9491,6882,5333,3521,598,445,233,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,
基本每股收益,0.61,0.46,0.46,0.8,0.2,0.15,0.08,
稀释每股收益,0.61,0.46,0.45,0.62,0.2,0.15,0.08,
