报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),5636762,3870401,3062201,2343195,2311897,1917078,1341537,950170,652718,328901,202880,174428,136642,119494,73505,
营业收入(万元),5636762,3870401,3062201,2343195,2311897,1917078,1341537,950170,652718,328901,202880,174428,136642,119494,73505,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
营业总成本(万元),4594113,3192742,2499148,2023996,1864420,1510839,1064900,752744,516167,249328,153110,130989,110290,99767,55786,
营业成本(万元),3863201,2728444,2111439,1675004,1542004,1238030,853166,592465,424903,212032,123934,114864,97714,87465,49412,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
营业税金及附加(万元),253190,157531,197757,187246,178150,155866,120177,80019,51814,22739,13495,11046,9129,8114,4096,
销售费用(万元),172746,116547,75656,54816,49070,42159,28872,22510,9983,4687,3575,1232,1068,1392,1244,
管理费用(万元),195004,140611,98845,84215,71464,63144,49946,39634,22638,8546,6393,4546,2168,2479,1348,
财务费用(万元),80241,22158,6439,19108,15586,6646,8203,16399,5970,432,-192,-434,-160,-79,-28,
资产减值损失(万元),29730,27451,9014,3608,8145,4994,4536,1717,858,893,5903,-264,370,397,-286,
公允价值变动收益(万元),628,-915,-643,435,-36,--,--,--,--,--,--,0,0,0,0,
投资收益(万元),59116,68018,1233,1104,1619,1641,-3,-165,-171,1,--,0,0,0,-0,
对联营企业和合营企业的投资收益(万元),8603,-2375,-443,-227,-92,69,-116,-132,-97,--,--,0,0,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
营业利润(万元),1106904,776700,563643,320738,449059,407879,276634,197261,136380,79574,49770,43439,26353,19727,17718,
营业外收入(万元),8523,35805,10504,10758,5117,4722,3406,1257,3845,1728,125,51,73,28,37,
营业外支出(万元),21142,10232,2083,3894,3642,2248,1099,3616,5879,226,335,230,36,90,22,
非流动资产处置损失(万元),--,--,422,13,10,22,25,8,4,10,3,10,0,0,0,
利润总额(万元),1094285,802274,572064,327602,450534,410354,278941,194902,134346,81076,49561,43260,26390,19665,17734,
所得税费用(万元),266591,194340,134848,70385,104986,98358,62363,42057,32096,20131,12494,14819,9066,6603,5490,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,
净利润(万元),827694,607934,437216,257217,345548,311996,216578,152845,102249,60945,37067,28441,17324,13062,12243,
归属于母公司所有者的净利润(万元),756461,576077,414809,242824,323198,290636,214014,153223,102138,60954,37070,28442,17324,13069,12246,
被合并方在合并前实现净利润(万元),--,--,-182,--,--,--,0,--,--,--,--,--,--,--,--,
少数股东损益(万元),71233,31857,22406,14393,22350,21360,2565,-377,112,-9,-3,-1,-0,-7,-3,
基本每股收益,1.74,1.32,0.95,0.64,1.71,1.55,1.15,0.82,0.71,0.73,0.46,0.8,0.52,0.4,0.37,
稀释每股收益,1.74,1.32,0.95,0.64,1.7,1.54,1.13,0.82,0.71,0.73,0.46,0.8,0.52,0.4,0.37,
