报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),49669,43973,32964,27323,25566,20325,
营业收入(万元),49669,43973,32964,27323,25566,20325,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),45418,38668,29319,24419,22694,17447,
营业成本(万元),35379,31392,23629,19181,17744,13804,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),4499,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),55,172,231,140,44,13,
销售费用(万元),1302,1066,937,861,995,663,
管理费用(万元),1774,4989,3831,3277,2995,2423,
财务费用(万元),729,434,264,176,298,271,
资产减值损失(万元),1680,616,428,785,618,273,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),17,--,-90,--,-82,-59,
对联营企业和合营企业的投资收益(万元),--,--,--,--,-113,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),5674,5675,3556,2904,2790,2819,
营业外收入(万元),14,220,448,246,110,38,
营业外支出(万元),21,6,26,52,48,1,
非流动资产处置损失(万元),--,--,--,51,7,1,
利润总额(万元),5666,5890,3977,3098,2852,2856,
所得税费用(万元),338,50,161,342,350,365,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),5328,5840,3816,2756,2502,2491,
归属于母公司所有者的净利润(万元),5419,5883,3846,2771,2555,2525,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),-90,-44,-30,-14,-54,-34,
基本每股收益,0.38,0.66,0.51,0.36,--,0.35,
稀释每股收益,0.38,0.66,0.51,0.36,--,0.35,
