报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),98580,81073,56303,55523,51464,46371,29654,32195,27296,22353,
营业收入(万元),98580,81073,56303,55523,51464,46371,29654,32195,27296,22353,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),95430,79502,53432,50427,46672,41214,25988,26899,22354,18518,
营业成本(万元),75596,61027,40389,39196,37027,33475,20881,22099,18506,14819,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),4954,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),798,750,521,339,365,216,152,210,37,18,
销售费用(万元),4623,4285,2897,3025,1859,1488,579,573,425,440,
管理费用(万元),7160,10578,8874,7737,6486,5706,4189,3694,3228,3043,
财务费用(万元),200,2148,233,-158,326,77,-168,147,304,64,
资产减值损失(万元),2100,714,518,288,609,252,355,176,-146,133,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,
投资收益(万元),89,9,5,9,17,--,--,--,32,-2,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3919,2120,2876,5105,4809,5158,3666,5296,4975,3833,
营业外收入(万元),509,726,651,1195,976,801,922,1088,1028,734,
营业外支出(万元),74,73,19,4,2,13,10,7,314,36,
非流动资产处置损失(万元),--,--,9,4,--,1,--,--,66,22,
利润总额(万元),4354,2774,3508,6295,5783,5946,4578,6378,5689,4531,
所得税费用(万元),392,163,487,939,893,977,613,831,807,688,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),3962,2611,3022,5356,4890,4969,3964,5546,4883,3844,
归属于母公司所有者的净利润(万元),5420,3276,3069,5377,4892,4969,3964,5546,4882,3844,
被合并方在合并前实现净利润(万元),--,--,--,--,--,1104,--,--,--,--,
少数股东损益(万元),-1458,-665,-47,-21,-2,--,--,--,1,-0,
基本每股收益,0.12,0.08,0.08,0.24,0.44,0.44,0.4,0.66,0.58,0.46,
稀释每股收益,0.12,0.08,0.08,0.24,0.44,0.44,0.4,0.66,0.58,0.46,
