报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),21039,17327,13117,9409,7433,6589,4887,
营业收入(万元),21039,17327,13117,9409,7433,6589,4887,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),16366,12934,9493,6906,5447,4972,3224,
营业成本(万元),10489,7837,6288,4029,2856,2328,1666,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),2253,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),168,137,137,72,62,37,64,
销售费用(万元),1666,1157,577,447,436,440,326,
管理费用(万元),1610,3399,2446,2199,1832,1976,1088,
财务费用(万元),-235,107,98,62,28,-11,-1,
资产减值损失(万元),416,297,-52,96,234,202,82,
公允价值变动收益(万元),--,--,--,--,--,2,3,
投资收益(万元),247,--,--,25,79,94,103,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),5220,4675,3624,2529,2065,1713,1769,
营业外收入(万元),150,180,71,288,155,583,189,
营业外支出(万元),0,1,0,5,0,3,5,
非流动资产处置损失(万元),--,--,0,5,--,3,0,
利润总额(万元),5370,4854,3695,2812,2220,2293,1954,
所得税费用(万元),637,567,469,386,304,279,333,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),4733,4287,3226,2425,1915,2013,1621,
归属于母公司所有者的净利润(万元),4733,4287,3226,2425,1915,2013,1621,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),-0,--,--,--,--,--,--,
基本每股收益,0.46,0.72,0.63,0.48,0.38,0.57,0.46,
稀释每股收益,0.46,0.72,0.63,0.48,0.38,0.57,0.46,
