报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),132548,125493,103685,84892,96915,110993,
营业收入(万元),132548,125493,103685,84892,96915,110993,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),128159,120305,99059,80627,92322,110100,
营业成本(万元),113016,107497,88443,72120,82653,99609,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),4384,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),441,491,367,251,225,256,
销售费用(万元),1184,939,790,710,591,708,
管理费用(万元),6156,8748,7441,6449,6791,6957,
财务费用(万元),3028,2541,1556,1404,1811,2494,
资产减值损失(万元),-50,89,462,-308,252,75,
公允价值变动收益(万元),164,51,3,--,-5,--,
投资收益(万元),278,27,19,4,36,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),5707,5943,4648,4269,4625,894,
营业外收入(万元),670,184,561,376,611,403,
营业外支出(万元),1,15,37,21,75,32,
非流动资产处置损失(万元),--,--,17,1,19,16,
利润总额(万元),6376,6112,5172,4624,5161,1265,
所得税费用(万元),593,636,545,518,563,3,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),5783,5476,4627,4106,4598,1262,
归属于母公司所有者的净利润(万元),5783,5476,4627,4106,4598,1262,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,0.66,0.74,0.63,0.56,0.62,0.17,
稀释每股收益,0.66,0.74,0.63,0.56,0.62,0.17,
