报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),223222,202671,159132,132822,154078,
营业收入(万元),223222,202671,159132,132822,154078,
利息收入(万元),--,--,0,--,--,
已赚保费(万元),--,--,0,--,--,
手续费及佣金收入(万元),--,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),202948,190916,150984,127675,152686,
营业成本(万元),174862,164373,129722,108271,133803,
利息支出(万元),--,--,0,--,--,
手续费及佣金支出(万元),--,--,0,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),6281,--,--,--,--,
退保金(万元),--,--,0,--,--,
赔付支出净额(万元),--,--,0,--,--,
提取保险合同准备金净额(万元),--,--,0,--,--,
保单红利支出(万元),--,--,0,--,--,
分保费用(万元),--,--,0,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),1299,1023,868,502,504,
销售费用(万元),7756,7511,6818,5694,5003,
管理费用(万元),10833,15314,11849,11036,10049,
财务费用(万元),1633,2407,1415,1967,3110,
资产减值损失(万元),283,289,312,205,218,
公允价值变动收益(万元),--,--,69,-69,--,
投资收益(万元),-1,6,-67,-5,52,
对联营企业和合营企业的投资收益(万元),--,-1,0,-19,45,
汇兑收益(万元),--,--,0,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),22044,13957,8151,5072,1444,
营业外收入(万元),142,110,2567,2518,2114,
营业外支出(万元),401,195,148,206,239,
非流动资产处置损失(万元),--,--,34,6,24,
利润总额(万元),21785,13872,10570,7384,3319,
所得税费用(万元),2911,2109,1676,847,17,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),18874,11763,8895,6537,3301,
归属于母公司所有者的净利润(万元),17454,11882,8822,6356,3621,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),1420,-119,73,182,-319,
基本每股收益,1.66,1.13,0.84,0.61,0.34,
稀释每股收益,1.66,1.13,0.84,0.61,0.34,
