报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),112723,121272,100247,109471,104798,97671,84556,
营业收入(万元),112723,121272,100247,109471,104798,97671,84556,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),110022,114042,92854,102389,102605,98194,83838,
营业成本(万元),98035,100590,80237,88639,90676,86360,72638,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),2230,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),698,847,609,564,281,235,231,
销售费用(万元),5211,6042,5611,5326,4591,4419,3827,
管理费用(万元),2514,4893,4711,4529,4262,4145,4372,
财务费用(万元),1264,1444,1459,2262,2754,2850,2669,
资产减值损失(万元),70,225,228,1069,42,184,103,
公允价值变动收益(万元),--,--,--,--,--,--,2,
投资收益(万元),1052,315,53,13,1,--,1,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),4295,8238,7446,7096,2194,-523,718,
营业外收入(万元),20,4,435,864,604,424,685,
营业外支出(万元),124,275,308,156,136,178,348,
非流动资产处置损失(万元),--,--,208,2,0,--,0,
利润总额(万元),4191,7966,7573,7804,2661,-276,1055,
所得税费用(万元),606,1509,1626,2047,533,84,317,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),3585,6458,5947,5757,2128,-360,738,
归属于母公司所有者的净利润(万元),3573,6458,5953,5757,2128,-360,738,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),12,-1,-6,--,--,--,--,
基本每股收益,0.44,1.05,1.03,1.16,0.43,-0.07,0.15,
稀释每股收益,0.44,1.05,1.03,1.16,0.43,-0.07,0.15,
