报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),254523,266978,251989,579703,292892,196346,151355,
营业收入(万元),--,--,--,--,--,--,--,
利息收入(万元),137806,139346,128499,178682,69777,39486,30740,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),2352,1177,2064,921,1106,1109,902,
营业总成本(万元),142366,135256,121003,219611,126690,110505,89534,
营业成本(万元),--,--,--,--,--,--,--,
利息支出(万元),82285,95072,92246,106097,27731,10270,5681,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),107,4,454,1104,263,180,198,
营业税金及附加(万元),2186,2421,8250,34325,15537,10270,6389,
销售费用(万元),133303,134676,109587,183094,110614,100033,82712,
管理费用(万元),--,--,--,--,--,--,--,
财务费用(万元),--,--,--,--,--,--,--,
资产减值损失(万元),6769,-1845,2711,1089,275,22,236,
公允价值变动收益(万元),9708,-8188,1710,-14593,15290,-9018,3682,
投资收益(万元),79744,72565,32301,53982,31426,29315,21133,
对联营企业和合营企业的投资收益(万元),-342,-402,-320,-187,-126,-56,--,
汇兑收益(万元),109,-149,153,118,6,-56,-3,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),13553,9173,972,3781,6121,3832,1979,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),112158,131722,130986,360092,166202,85841,61821,
营业外收入(万元),2741,1034,1581,268,721,1763,337,
营业外支出(万元),3338,1427,513,-869,1039,1636,7700,
非流动资产处置损失(万元),--,--,--,--,--,--,--,
利润总额(万元),111561,131329,132055,361229,165884,85968,54458,
所得税费用(万元),27050,29330,27945,89062,39758,20687,14057,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),84511,101999,104110,272166,126125,65281,40401,
归属于母公司所有者的净利润(万元),84513,101912,104110,272166,126125,65400,40401,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),-3,86,--,--,--,-119,--,
基本每股收益,0.33,0.49,--,--,--,--,--,
稀释每股收益,0.33,0.49,--,--,--,--,--,
