报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),109202,75765,63134,52341,37965,32310,
营业收入(万元),109202,75765,63134,52341,37965,32310,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),104049,69076,56599,47084,32906,29983,
营业成本(万元),90562,59026,49423,41237,28489,24525,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),3629,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),650,573,485,276,95,90,
销售费用(万元),2520,1805,1896,1412,1072,828,
管理费用(万元),4553,5825,3874,2930,2216,3782,
财务费用(万元),881,1393,600,815,748,562,
资产减值损失(万元),1253,455,322,414,285,196,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),319,17,--,--,74,--,
对联营企业和合营企业的投资收益(万元),32,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),6081,7089,6535,5257,5133,2328,
营业外收入(万元),1,44,412,218,42,14,
营业外支出(万元),59,11,11,4,7,0,
非流动资产处置损失(万元),--,--,11,--,2,--,
利润总额(万元),6024,7122,6935,5471,5168,2342,
所得税费用(万元),867,969,949,821,1170,930,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),5157,6153,5986,4651,3998,1412,
归属于母公司所有者的净利润(万元),5550,6158,5977,4651,3998,1412,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),-394,-4,9,--,--,--,
基本每股收益,0.35,0.75,0.77,0.69,--,--,
稀释每股收益,0.35,0.75,0.77,0.69,--,--,
