报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),176822,160029,113155,84441,68002,55229,42383,51884,50939,41435,31305,
营业收入(万元),176822,160029,113155,84441,68002,55229,42383,51884,50939,41435,31305,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),164178,148890,98912,71900,56133,45186,34270,41490,38197,31513,25807,
营业成本(万元),118348,108274,74420,56763,44651,37070,28755,34732,33830,29155,22679,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),2032,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2743,2869,2528,1504,1113,986,592,647,455,139,62,
销售费用(万元),24440,21799,14911,8735,5392,4614,3898,3540,2492,1633,1843,
管理费用(万元),12723,9750,6758,4307,5224,3620,3427,2575,1640,670,827,
财务费用(万元),-1243,325,-38,-208,-279,-1045,-2499,-67,-230,-83,392,
资产减值损失(万元),5135,5874,333,799,31,-59,97,64,11,-1,5,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),682,1281,6923,3457,3726,999,--,--,8,81,135,
对联营企业和合营企业的投资收益(万元),-17,310,1270,816,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),15547,13171,21166,15998,15595,11042,8113,10393,12749,10003,5633,
营业外收入(万元),673,431,2035,47,59,16,529,33,47,2,0,
营业外支出(万元),214,211,130,73,129,27,69,100,1046,3,21,
非流动资产处置损失(万元),--,--,34,26,--,--,--,--,--,--,--,
利润总额(万元),16005,13391,23071,15972,15524,11031,8573,10326,11750,10002,5613,
所得税费用(万元),5398,4495,3640,2252,2627,1838,1300,1673,1970,1522,870,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),10607,8895,19431,13720,12897,9194,7273,8653,9780,8479,4743,
归属于母公司所有者的净利润(万元),10382,8564,19104,13722,12897,9194,7273,8653,9780,8479,4743,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,0,--,--,--,--,
少数股东损益(万元),225,331,327,-2,--,--,--,--,--,--,--,
基本每股收益,0.16,0.13,0.29,0.21,0.4,0.57,0.45,0.7,0.81,0.71,0.4,
稀释每股收益,0.16,0.13,0.29,0.21,0.4,0.57,0.45,0.7,0.81,0.71,0.4,
