报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),18428,26007,33673,21344,20773,19210,14510,14440,13591,16889,14065,9642,
营业收入(万元),18428,26007,33673,21344,20773,19210,14510,14440,13591,16889,14065,9642,
利息收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,
营业总成本(万元),36503,23869,31047,20598,19441,16918,13536,12416,10685,14309,12568,7996,
营业成本(万元),12648,15214,23027,15740,15059,11369,9313,9769,7899,11429,9958,5729,
利息支出(万元),--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,0,0,0,0,
研发费用(万元),1084,--,--,--,--,--,--,--,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,0,0,0,0,
营业税金及附加(万元),340,397,361,122,21,65,47,98,88,121,71,58,
销售费用(万元),2576,3343,2787,1738,1579,2475,1531,1023,914,1059,880,980,
管理费用(万元),3010,3737,3049,2489,2537,2505,1886,1481,1492,1091,767,655,
财务费用(万元),664,818,502,366,248,92,386,-89,-21,552,769,554,
资产减值损失(万元),16181,361,1321,142,-4,412,374,134,314,58,122,19,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,0,0,0,0,
投资收益(万元),15,13,--,--,--,--,--,--,0,0,0,52,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,0,0,0,0,
营业利润(万元),-16755,2680,2626,746,1331,2292,974,2024,2906,2581,1497,1698,
营业外收入(万元),4,26,403,520,577,432,219,385,182,187,285,106,
营业外支出(万元),13,49,14,34,126,96,19,15,35,17,14,9,
非流动资产处置损失(万元),--,--,0,10,--,51,--,--,0,0,0,0,
利润总额(万元),-16764,2657,3015,1232,1782,2628,1174,2394,3054,2750,1768,1794,
所得税费用(万元),507,394,626,178,253,451,177,340,433,379,148,360,
未确认投资损失(万元),--,--,--,--,--,--,--,--,0,0,0,0,
净利润(万元),-17271,2263,2389,1055,1529,2177,996,2054,2621,2372,1620,1434,
归属于母公司所有者的净利润(万元),-17848,1792,2389,1055,1570,2358,1095,2130,2621,2372,1620,1434,
被合并方在合并前实现净利润(万元),--,--,--,--,-379,-791,--,--,0,0,0,0,
少数股东损益(万元),577,471,--,--,-41,-180,-99,-76,0,0,0,0,
基本每股收益,-1.53,0.15,0.2,0.09,0.13,0.2,0.14,0.27,0.48,0.53,0.36,0.35,
稀释每股收益,-1.53,0.15,0.2,0.09,0.13,0.2,0.14,0.27,0.48,0.53,0.36,0.35,
