报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),646408,605698,435297,452183,534522,480148,354709,306628,231769,216115,224017,198800,
营业收入(万元),646408,605698,435297,452183,534522,480148,354709,306628,231769,216115,224017,198800,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),498649,491958,355435,372213,372969,367310,313729,250989,186397,182200,194167,172846,
营业成本(万元),396146,410280,296519,305947,302096,311846,268620,214274,163884,159661,166874,153654,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),23364,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),7297,6147,3635,2186,3520,2885,1600,1424,595,612,654,551,
销售费用(万元),17410,16702,11934,11520,11807,13651,11460,7959,6897,6892,7086,5407,
管理费用(万元),49293,54003,46162,45052,50837,37068,32797,25152,15261,11956,9094,7704,
财务费用(万元),1550,3621,-651,2401,2924,203,-1708,-213,-471,2342,8303,5211,
资产减值损失(万元),3588,1204,-2163,5108,1784,1656,961,2392,231,737,2156,319,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,0,-4,
投资收益(万元),632,92,1078,2291,2796,956,81,993,13,220,641,95,
对联营企业和合营企业的投资收益(万元),-487,-1354,73,346,356,--,--,--,151,208,631,69,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),148902,113920,80940,82261,164350,113794,41061,56632,45385,34134,30491,26045,
营业外收入(万元),10356,1248,1213,7171,6533,1997,824,1601,676,502,505,704,
营业外支出(万元),2457,985,1652,1574,2832,1959,1098,752,694,607,659,1219,
非流动资产处置损失(万元),--,--,772,21,139,599,99,0,0,68,0,101,
利润总额(万元),156801,114184,80501,87858,168052,113832,40787,57480,45366,34029,30337,25531,
所得税费用(万元),28771,19863,13602,12894,29472,21167,7680,9157,4605,2189,1156,2754,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),128030,94321,66899,74963,138580,92665,33108,48324,40762,31840,29181,22777,
归属于母公司所有者的净利润(万元),131303,93485,66010,73378,128661,82768,30367,46933,39024,30667,27809,21368,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
少数股东损益(万元),-3274,836,888,1585,9918,9897,2741,1390,1737,1173,1372,1409,
基本每股收益,1.14,1.22,0.86,0.96,1.68,1.08,0.79,1.22,1.51,1.39,1.26,0.97,
稀释每股收益,1.14,1.22,0.86,0.96,1.68,1.08,0.79,1.22,1.51,1.39,1.26,0.97,
