报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),113600,119099,109928,111659,82421,77591,60228,47844,38936,29932,21462,20412,23572,17163,12772,
营业收入(万元),113592,119099,109928,111659,82421,77591,60228,47844,38936,29932,21462,20412,23572,17163,12772,
利息收入(万元),9,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业总成本(万元),148914,122480,108382,102111,76021,74277,58171,48847,36965,28580,19999,17919,20795,15184,11427,
营业成本(万元),100041,104829,91145,86141,63641,62870,48836,39783,32090,24435,16873,15050,17325,12259,9270,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
研发费用(万元),6830,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业税金及附加(万元),442,549,446,2057,1634,2307,1354,1346,1075,850,632,549,788,592,431,
销售费用(万元),2342,1823,1727,1253,973,1778,1310,1234,1451,922,544,332,353,285,279,
管理费用(万元),10656,13519,12798,11906,9322,7219,5186,3615,2156,1927,1589,1415,2031,1691,1238,
财务费用(万元),516,398,502,-344,49,1257,1278,842,201,175,144,194,170,189,117,
资产减值损失(万元),28088,1362,1764,1098,401,-1153,207,2027,-9,269,217,379,128,167,91,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
投资收益(万元),-914,252,506,486,291,387,644,320,-42,24,53,88,36,19,29,
对联营企业和合营企业的投资收益(万元),-1581,-101,-34,486,52,387,644,138,-42,24,53,88,0,19,29,
汇兑收益(万元),--,117,--,--,--,--,--,--,--,--,--,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业利润(万元),-34102,-1629,2052,10034,6690,3701,2701,-683,1930,1376,1515,2581,2813,1998,1374,
营业外收入(万元),3305,5469,3531,3215,439,1310,137,104,84,587,119,312,262,190,108,
营业外支出(万元),79,59,24,1,116,26,20,1,23,17,30,12,39,13,5,
非流动资产处置损失(万元),--,--,2,0,86,5,11,0,--,--,--,0,5,0,0,
利润总额(万元),-30876,3781,5559,13249,7013,4986,2818,-579,1990,1945,1604,2882,3036,2176,1477,
所得税费用(万元),-903,602,711,1783,830,541,761,-111,418,338,303,399,607,466,217,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
净利润(万元),-29973,3178,4847,11466,6183,4445,2057,-469,1573,1607,1301,2482,2429,1710,1260,
归属于母公司所有者的净利润(万元),-28570,2520,4446,10222,5791,3763,1756,-940,1584,1610,1308,2479,2317,1691,1212,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-1403,658,401,1243,392,682,301,471,-11,-3,-7,4,113,19,48,
基本每股收益,-0.4,0.03,0.06,0.15,0.16,0.26,0.13,-0.07,0.17,0.2,0.16,0.39,0.45,1.69,1.21,
稀释每股收益,-0.4,0.03,0.06,0.15,0.16,0.26,0.13,-0.07,0.17,0.2,0.16,0.39,0.45,1.69,1.21,
