报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),113310,115426,113640,83772,81124,67460,54838,62592,54594,36527,
营业收入(万元),113310,115426,113640,83772,81124,67460,54838,62592,54594,36527,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),116712,114264,107395,79363,77182,64165,48497,50416,43187,29286,
营业成本(万元),93886,94938,87862,62062,59398,49631,37980,40389,34989,22873,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),6646,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),845,1006,768,478,441,353,343,516,160,128,
销售费用(万元),7835,7111,7055,4958,5500,5007,3316,3588,3751,2564,
管理费用(万元),7202,11282,11466,11229,9809,7893,6199,5455,4388,3509,
财务费用(万元),-45,-52,-184,395,1863,1146,857,569,52,-6,
资产减值损失(万元),343,-20,427,242,169,135,-198,-101,-152,218,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),428,798,716,1078,--,1067,-232,-13,115,27,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,-42,-232,-13,115,27,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),212,3246,6961,5487,3942,4361,6110,12163,11522,7269,
营业外收入(万元),31,26,1241,741,938,821,2090,541,447,425,
营业外支出(万元),54,40,143,241,664,107,250,114,103,29,
非流动资产处置损失(万元),--,--,56,145,524,28,16,32,13,5,
利润总额(万元),189,3232,8059,5987,4216,5076,7950,12589,11866,7665,
所得税费用(万元),-7,558,1460,794,568,523,1060,1525,1432,949,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),197,2673,6599,5194,3648,4553,6889,11065,10434,6716,
归属于母公司所有者的净利润(万元),728,3266,6349,5354,4337,4882,7213,11287,10340,6636,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-531,-592,250,-160,-690,-329,-323,-222,94,80,
基本每股收益,0.01,0.04,0.2,0.17,0.16,0.18,0.27,0.43,0.39,0.25,
稀释每股收益,0.01,0.04,0.2,0.17,0.16,0.18,0.27,0.43,0.39,0.25,
