报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),163497,165849,154331,149501,176565,184988,168074,237152,220962,179510,176785,143031,
营业收入(万元),163497,165849,154331,149501,176565,184988,168074,237152,220962,179510,176785,143031,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),170007,171174,165959,167674,184070,184874,165179,219356,203486,169829,168477,134387,
营业成本(万元),119427,123395,119280,118981,140294,151283,131626,181873,166784,138785,139797,115038,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),9354,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2151,2895,2018,1038,1163,942,1050,761,1039,1095,768,850,
销售费用(万元),8206,6572,6097,6528,6534,6364,5424,6864,7049,5134,4767,3705,
管理费用(万元),15764,23816,24224,25280,24323,21195,23047,27380,24260,21236,17243,11227,
财务费用(万元),7037,6763,6354,6637,6197,3738,3444,1885,2871,2569,3829,2859,
资产减值损失(万元),8069,7733,7987,9210,5559,1352,589,593,1483,1010,2074,709,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),6702,4925,8859,4184,1711,-431,649,-1461,-793,297,-327,1411,
对联营企业和合营企业的投资收益(万元),6656,4857,3969,3898,-92,-1284,-831,-1465,-805,297,-316,1392,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3225,3247,-2770,-13989,-5795,-316,3544,16334,16683,9978,7980,10054,
营业外收入(万元),403,336,4946,3047,8092,3223,3840,3179,1802,1319,1718,612,
营业外支出(万元),188,54,247,414,312,303,305,225,500,190,322,1257,
非流动资产处置损失(万元),--,--,57,176,44,11,5,0,85,12,32,216,
利润总额(万元),3440,3529,1930,-11355,1986,2603,7079,19288,17985,11108,9376,9409,
所得税费用(万元),379,741,37,83,371,225,1020,2940,2993,1357,1023,3152,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3061,2788,1893,-11438,1615,2378,6059,16348,14992,9750,8353,6257,
归属于母公司所有者的净利润(万元),1451,1061,730,-11992,2025,2386,6855,14928,12919,8523,7515,5142,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),1610,1727,1163,554,-410,-8,-796,1420,2072,1227,838,1115,
基本每股收益,0.04,0.03,0.02,-0.3,0.05,0.06,0.17,0.37,0.4,0.29,0.28,0.19,
稀释每股收益,0.04,0.03,0.02,-0.3,0.05,0.06,0.17,0.37,0.4,0.29,0.28,0.19,
