报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),11024400,9185000,9403700,9315900,7853100,6530600,5991600,4607255,3552999,2425865,2470100,2004437,1379339,1190429,
营业收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,
利息收入(万元),16856700,16034300,14345000,14190700,13392600,12008200,10397100,7788459,5415553,3742413,4310489,3110589,2351704,1884731,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,
手续费及佣金收入(万元),3955200,3302500,2993200,2774500,2044500,1576200,999400,738108,508089,353274,260682,167750,85361,66944,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,
其他业务收入(万元),51800,49400,33200,11900,14200,12400,12600,7461,5854,6153,8688,5023,6025,5785,
营业总成本(万元),6925400,5126900,5410000,5391900,4011500,3102100,2840500,2192538,1854878,1373598,1657158,1157925,938261,817022,
营业成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,
利息支出(万元),10752400,9939300,7816200,7544800,7566700,6922000,5370800,3844436,2373346,1782207,2076915,1333347,1056749,808887,
手续费及佣金支出(万元),265800,225100,182000,144400,128800,81000,51500,40796,37237,37612,43250,48788,26125,9645,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,
其他业务成本(万元),52500,35700,22700,10100,12900,15900,10300,5912,3627,3311,2335,3641,2751,3912,
营业税金及附加(万元),116500,102500,288500,709600,636100,560700,455100,344813,243076,181009,195955,146636,104240,80795,
销售费用(万元),3173600,2931700,2705700,2507000,2341600,2062200,1795600,1472005,1259035,953298,830101,637692,543087,468334,
管理费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,
财务费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,
资产减值损失(万元),--,2057000,2393100,2165200,1020900,463300,579500,369808,349140,235980,628767,369958,288183,263980,
公允价值变动收益(万元),2200,-272600,21300,4100,130000,-52400,20100,-104258,-46614,27777,-32161,51877,-9993,8507,
投资收益(万元),1091900,-21200,-24600,31100,-11700,-47500,-36100,-13309,44669,75521,21438,36617,12185,30155,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,
汇兑收益(万元),72400,246400,33800,-7200,-21000,36700,20800,76025,36030,40547,21129,14716,16933,12838,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,
营业利润(万元),4099000,4058100,3993700,3924000,3841600,3428500,3151100,2414717,1698121,1052267,812942,846511,441078,373408,
营业外收入(万元),14200,16800,32800,20500,24000,22100,15400,12615,20236,5209,7913,6041,4445,4673,
营业外支出(万元),28000,10300,8500,8700,10200,8500,7500,6194,7301,8208,28451,13618,5875,5553,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,
利润总额(万元),4085200,4064600,4018000,3935800,3855400,3442100,3159000,2421138,1711057,1049268,792404,838934,439648,372528,
所得税费用(万元),713100,903500,979200,978100,962600,766700,797000,612626,431687,284944,60774,335019,174661,118456,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,
净利润(万元),3372100,3161100,3038800,2957700,2892800,2675400,2362000,1808512,1279370,764324,731630,503915,264987,254072,
归属于母公司所有者的净利润(万元),3365900,3154500,3032900,2952800,2888300,2671500,2359100,1806789,1279023,764347,731630,503915,264987,254072,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,
少数股东损益(万元),6200,6600,5900,4900,4500,3900,2900,1723,347,-23,--,--,0,0,
基本每股收益,0.61,0.64,0.63,0.63,0.62,0.66,0.58,0.45,0.36,--,0.26,--,0.32,0.31,
稀释每股收益,0.55,0.59,0.63,0.63,0.62,0.66,0.58,0.45,0.36,--,0.26,--,0.32,0.31,
