报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),2192647,2132394,580546,204902,47953,13683,15447,15809,14422,12079,12137,11033,10586,8021,6041,
营业收入(万元),2192647,2132394,580546,204902,47953,13683,15447,15809,14422,12079,12137,11033,10586,8021,6041,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),2132802,2583979,619408,171530,26606,14573,15715,13948,13107,10930,10488,7751,7614,6670,4938,
营业成本(万元),1410246,1565396,373501,122309,18658,8468,8129,7914,7009,6100,5248,4548,4358,3446,2211,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),147853,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),10842,10811,3588,1619,538,159,194,315,170,62,46,41,33,23,16,
销售费用(万元),311452,412743,75103,20220,1326,2184,3677,3014,3273,2866,3312,2188,1896,1830,1233,
管理费用(万元),173346,393331,125680,26721,6624,3536,3444,2665,2425,1921,1993,969,1282,1296,1274,
财务费用(万元),76351,190834,38472,452,-654,-85,-89,-184,-130,-224,-285,-71,-9,-14,0,
资产减值损失(万元),2712,10865,3064,208,114,311,361,223,360,206,174,74,53,88,204,
公允价值变动收益(万元),-223,595,-1946,-3159,--,54,30,-227,11,2,--,--,0,0,0,
投资收益(万元),7062,150128,-291,1261,674,202,277,182,207,53,39,3,--,0,0,
对联营企业和合营企业的投资收益(万元),--,--,-147,--,--,-31,--,-5,--,--,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),80361,-297115,-41098,31473,22021,-633,38,1816,1534,1203,1688,3285,2972,1351,1103,
营业外收入(万元),194,1452,5644,3221,2593,983,1512,1249,1365,1130,1242,1090,978,811,578,
营业外支出(万元),4327,489,975,933,11,22,8,27,21,4,22,17,5,14,38,
非流动资产处置损失(万元),--,--,183,622,2,13,--,3,15,0,12,17,4,3,38,
利润总额(万元),76228,-296152,-36430,33761,24603,328,1542,3038,2878,2329,2908,4359,3945,2147,1643,
所得税费用(万元),-45570,-441300,-9218,4253,3655,94,214,349,189,106,153,439,259,164,139,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),121799,145149,-27211,29508,20948,235,1328,2689,2689,2223,2755,3919,3686,1983,1503,
归属于母公司所有者的净利润(万元),95070,94942,6108,28126,20228,387,1433,2749,2716,2248,2765,3919,3686,1983,1503,
被合并方在合并前实现净利润(万元),--,--,--,12993,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),26729,50207,-33319,1382,720,-153,-105,-60,-27,-25,-10,--,--,0,0,
基本每股收益,0.9,0.94,0.06,0.52,0.59,0.03,0.11,0.22,0.33,0.27,0.33,0.92,0.89,0.48,0.36,
稀释每股收益,0.89,0.93,0.06,0.52,0.59,0.03,0.11,0.22,0.33,0.27,0.33,0.92,0.89,0.48,0.36,
