报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),43627,36422,25584,23750,17809,22134,
营业收入(万元),43627,36422,25584,23750,17809,22134,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),37683,29552,18950,16817,15064,15670,
营业成本(万元),18881,15980,11519,10245,7879,8926,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),1624,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),572,489,264,336,176,266,
销售费用(万元),12603,7264,1945,1754,1488,1477,
管理费用(万元),3693,5809,4937,4504,5473,3252,
财务费用(万元),-221,-160,-154,-52,24,58,
资产减值损失(万元),532,170,438,30,23,1691,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),7019,7681,6634,6932,2745,6464,
营业外收入(万元),8,38,463,1250,453,144,
营业外支出(万元),27,71,28,32,51,46,
非流动资产处置损失(万元),--,--,0,4,0,--,
利润总额(万元),7000,7648,7069,8150,3147,6562,
所得税费用(万元),910,1198,944,1819,328,1974,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),6090,6451,6125,6332,2819,4588,
归属于母公司所有者的净利润(万元),6090,6451,6125,6332,2819,4588,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,0.38,0.5,0.51,0.55,0.26,0.43,
稀释每股收益,0.38,0.5,0.51,0.55,0.26,0.43,
