报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),359003,340749,271284,228938,224207,204962,173311,129931,113635,81101,77431,78036,
营业收入(万元),359003,340749,271284,228938,224207,204962,173311,129931,113635,81101,77431,78036,
利息收入(万元),0,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),0,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),0,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),322885,308806,238196,202246,204505,191318,162299,116618,99120,69566,68502,70523,
营业成本(万元),284617,270781,207101,176621,177905,169007,145263,104888,86998,62681,62800,65380,
利息支出(万元),0,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),0,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),15418,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),0,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),0,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),0,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),0,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),0,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),2389,2151,1433,1116,766,588,616,572,411,276,341,239,
销售费用(万元),6306,5909,4669,4030,4069,3729,2821,2204,1862,1584,1331,1100,
管理费用(万元),15373,28193,23770,20161,20696,17689,15444,11279,8922,4057,2903,2034,
财务费用(万元),-1396,571,-449,-152,418,-273,-2361,-2556,829,401,1407,1424,
资产减值损失(万元),178,1202,1673,469,651,577,517,231,98,567,-280,346,
公允价值变动收益(万元),94,-593,-2848,-2348,-45,45,--,--,--,0,0,-14,
投资收益(万元),4657,744,2016,2804,5062,2535,--,11,--,0,0,0,
对联营企业和合营企业的投资收益(万元),--,--,0,--,--,--,--,--,--,0,0,0,
汇兑收益(万元),0,--,0,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),43829,35941,32256,27148,24718,16225,11011,13324,14515,11536,8929,7500,
营业外收入(万元),190,169,2488,1104,1052,976,1660,2004,536,226,1321,541,
营业外支出(万元),387,280,409,271,623,684,821,470,234,195,297,439,
非流动资产处置损失(万元),--,--,117,60,29,232,408,89,18,60,51,124,
利润总额(万元),43632,35830,34336,27981,25148,16518,11850,14858,14817,11566,9952,7602,
所得税费用(万元),6124,5467,4658,3900,3130,1961,2055,2167,1990,1849,1536,2452,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),37508,30363,29677,24080,22018,14556,9795,12690,12827,9717,8416,5150,
归属于母公司所有者的净利润(万元),37508,30363,29677,24080,22184,14772,9981,12358,12118,9323,8230,4938,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
少数股东损益(万元),--,--,--,--,-167,-216,-187,333,709,394,186,213,
基本每股收益,0.3,0.29,0.29,0.23,0.53,0.36,0.48,0.6,1.01,0.78,0.69,0.46,
稀释每股收益,0.3,0.29,0.29,0.23,0.53,0.36,0.48,0.6,1.01,0.78,0.69,0.46,
