报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),922377,761798,630112,537698,516719,461961,397278,306816,262967,185249,134953,
营业收入(万元),922377,761798,630112,537698,516719,461961,397278,306816,262967,185249,134953,
利息收入(万元),--,0,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,0,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,0,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),891757,716293,576376,481979,448234,407107,353880,273338,233539,165761,126215,
营业成本(万元),751125,604821,486368,425982,396398,361133,316056,239970,212300,150026,113965,
利息支出(万元),--,0,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,0,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),7859,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,0,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,0,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,0,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,0,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,0,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),43544,34208,28961,2782,2786,1957,2020,1227,831,779,569,
销售费用(万元),47295,38705,32366,29547,25068,21376,19208,13271,8453,7006,5960,
管理费用(万元),22421,25461,22779,17544,16088,16091,12838,13025,8857,6291,4352,
财务费用(万元),12198,9053,4667,4463,6143,4477,3170,4686,3034,1133,1480,
资产减值损失(万元),7315,4046,1237,1660,1751,2073,587,1159,65,525,-111,
公允价值变动收益(万元),27,-3,-46,55,-55,--,--,--,0,0,0,
投资收益(万元),1101,1909,3841,10509,6518,1645,-265,-310,-9,0,2,
对联营企业和合营企业的投资收益(万元),97,922,536,407,776,343,-272,9,0,0,0,
汇兑收益(万元),--,0,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),61985,60318,57531,66283,74948,56499,43133,33169,29419,19489,8739,
营业外收入(万元),121,495,7549,4533,5419,5891,15004,4651,1265,1101,597,
营业外支出(万元),604,818,1095,2424,485,884,3710,1136,322,262,222,
非流动资产处置损失(万元),--,--,581,1050,408,709,2719,41,0,0,0,
利润总额(万元),61502,59995,63985,68393,79882,61506,54427,36684,30362,20327,9114,
所得税费用(万元),4119,7887,9570,6800,11217,8273,6417,4736,4332,3168,1867,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),57382,52108,54415,61593,68664,53233,48009,31948,26030,17159,7247,
归属于母公司所有者的净利润(万元),55946,48302,51534,60949,67124,52485,48130,32044,26161,17361,7488,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),1436,3806,2881,644,1540,748,-120,-96,-131,-202,-240,
基本每股收益,0.66,0.57,0.61,0.72,0.79,0.62,0.57,0.83,0.78,0.55,0.24,
稀释每股收益,0.64,0.55,0.61,0.72,0.79,0.62,0.57,0.83,0.78,0.55,0.24,
