报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),232579,214579,168019,118156,97722,62638,59249,43308,33182,18795,18456,16863,8961,4598,
营业收入(万元),232579,214579,168019,118156,97722,62638,59249,43308,33182,18795,18456,16863,8961,4598,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
营业总成本(万元),207477,181752,143598,103186,80236,49552,42292,29164,22475,12393,12241,11338,6465,3181,
营业成本(万元),167841,148777,114956,83953,65465,39675,31777,22121,17462,9217,8769,7799,4704,2191,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
研发费用(万元),12959,--,--,--,--,--,--,--,--,0,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
营业税金及附加(万元),1480,1265,1883,985,525,350,89,72,207,162,177,154,123,58,
销售费用(万元),3659,2997,2906,2183,1680,875,842,631,436,291,274,285,146,83,
管理费用(万元),18950,26827,23529,15546,11647,8524,9372,5524,4246,2945,2638,2379,1252,795,
财务费用(万元),1444,1248,-1562,-85,351,-344,-79,85,-118,-405,302,613,163,17,
资产减值损失(万元),1146,639,1886,604,569,472,291,731,242,183,81,108,77,36,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
投资收益(万元),26697,7009,3810,1849,-21,--,--,--,--,0,--,0,9,0,
对联营企业和合营企业的投资收益(万元),8688,5519,2047,1568,-21,--,--,--,--,0,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
营业利润(万元),54395,41574,28231,16818,17466,13086,16957,14144,10707,6402,6215,5525,2504,1417,
营业外收入(万元),483,153,1691,924,1020,806,956,737,246,297,93,33,151,191,
营业外支出(万元),1194,67,149,194,197,90,64,58,180,23,39,22,12,45,
非流动资产处置损失(万元),--,--,25,12,57,1,--,7,141,0,--,0,0,37,
利润总额(万元),53685,41661,29773,17548,18289,13802,17850,14823,10773,6676,6269,5535,2643,1563,
所得税费用(万元),5754,5399,3948,2312,2644,2169,2745,2405,1592,1002,1507,1200,609,392,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
净利润(万元),47930,36261,25825,15236,15644,11634,15105,12418,9181,5674,4762,4335,2033,1172,
归属于母公司所有者的净利润(万元),46842,35602,25367,14917,15302,11442,14794,12211,9376,5757,4762,4335,2033,1172,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,0,--,--,0,--,--,--,--,
少数股东损益(万元),1088,659,459,319,343,192,311,206,-196,-83,--,0,0,-0,
基本每股收益,0.55,0.54,0.39,0.37,0.4,0.3,0.59,1.06,0.83,0.66,0.88,0.87,0.41,0.98,
稀释每股收益,0.55,0.54,0.39,0.37,0.4,0.3,0.59,1.06,0.83,0.66,0.88,0.87,0.41,0.98,
