报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),553932,525587,478101,423740,409437,360333,268057,262648,192339,144454,138276,124929,92585,67122,57965,
营业收入(万元),553932,525587,478101,423740,409437,360333,268057,262648,192339,144454,138276,124929,92585,67122,57965,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),547218,522164,477713,433370,410794,348469,255832,250516,181885,136234,132122,120361,86317,61048,57359,
营业成本(万元),357172,347284,310112,284196,267852,234516,177994,178799,128026,92861,85622,80032,58263,43739,43544,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),1873,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),5961,5446,4692,3499,3342,2862,2585,2245,955,851,640,435,345,284,235,
销售费用(万元),158252,145529,141732,125838,120000,99101,66633,60490,46073,36058,37024,32570,22138,13143,10340,
管理费用(万元),19364,22315,19733,17648,18021,12026,9392,9537,7477,6338,7875,5431,4582,2969,1995,
财务费用(万元),-416,-642,411,983,98,-407,-857,-627,-449,-90,675,1919,796,892,1098,
资产减值损失(万元),5012,2232,1033,1205,1481,371,85,72,-197,215,285,-26,194,22,148,
公允价值变动收益(万元),--,--,-118,118,--,--,--,--,--,--,--,--,38,5,-2,
投资收益(万元),870,523,406,4048,378,403,--,--,--,--,0,14,-124,-1266,--,
对联营企业和合营企业的投资收益(万元),-8,6,2,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),12919,9818,676,-5464,-979,12268,12225,12132,10454,8221,6155,4581,6183,4812,603,
营业外收入(万元),564,1038,5997,5815,5044,4547,4138,3746,4110,1729,2525,2862,1050,1393,490,
营业外支出(万元),182,214,254,321,644,765,723,301,654,578,438,649,91,149,101,
非流动资产处置损失(万元),--,--,75,165,134,548,494,77,566,225,265,--,--,54,59,
利润总额(万元),13300,10641,6418,31,3421,16050,15641,15577,13910,9372,8241,6794,7141,6056,993,
所得税费用(万元),3151,3431,2472,-3460,-4664,4236,1991,2130,1616,516,444,-337,240,-19,-15,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),10149,7210,3947,3490,8085,11814,13650,13447,12293,8855,7797,7131,6901,6075,1008,
归属于母公司所有者的净利润(万元),10190,7202,3947,3490,8086,11813,13994,13781,12345,8877,7957,7172,6787,5673,811,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-41,8,-1,-0,-0,1,-345,-334,-52,-22,-160,-41,114,402,197,
基本每股收益,0.13,0.09,0.05,0.04,0.2,0.29,0.7,0.72,0.66,0.47,0.87,1.02,0.97,0.81,0.12,
稀释每股收益,0.13,0.09,0.05,0.04,0.2,0.29,0.7,0.72,0.66,0.47,0.87,1.02,0.97,0.81,0.12,
