报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),179191,62531,32758,34453,33394,28693,24917,28255,19442,11384,8162,
营业收入(万元),179191,62531,32758,34453,33394,28693,24917,28255,19442,11384,8162,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),154712,56512,31917,32510,30579,26053,20321,22395,15343,9719,7455,
营业成本(万元),133169,46592,23444,25499,24817,21527,15996,17976,12531,7694,5732,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),7138,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1324,604,332,292,184,181,261,253,204,52,44,
销售费用(万元),3427,2135,1741,1827,1703,1593,1442,1169,982,689,668,
管理费用(万元),8610,7057,5021,4322,3523,2938,2678,2547,1627,939,844,
财务费用(万元),265,165,51,-182,-480,-542,-509,251,110,132,128,
资产减值损失(万元),777,-42,1328,752,832,356,453,199,-111,213,39,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),160,28,73,96,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),26461,6709,914,2039,2816,2640,4597,5860,4099,1665,707,
营业外收入(万元),264,1057,712,673,590,168,654,511,220,235,206,
营业外支出(万元),38,88,67,38,11,15,8,1,28,0,1,
非流动资产处置损失(万元),--,--,0,14,5,2,3,--,--,--,--,
利润总额(万元),26687,7679,1558,2674,3394,2793,5243,6371,4290,1900,912,
所得税费用(万元),3354,1410,-66,365,503,347,741,918,627,298,89,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),23333,6268,1624,2309,2891,2447,4502,5453,3664,1602,823,
归属于母公司所有者的净利润(万元),23548,6474,1486,2304,3010,2475,4500,5453,3664,1602,823,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,185,176,116,
少数股东损益(万元),-215,-205,138,5,-118,-28,2,--,--,--,--,
基本每股收益,0.45,0.17,0.04,0.06,0.12,0.2,0.58,1.18,1.19,0.62,0.32,
稀释每股收益,0.45,0.17,0.04,0.06,0.12,0.2,0.58,1.18,1.19,0.62,0.32,
