报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),54898,45008,32555,24990,23782,22786,18890,17099,
营业收入(万元),54898,45008,32555,24990,23782,22786,18890,17099,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),42170,32802,23141,18567,17703,16717,13684,12346,
营业成本(万元),31580,24800,16924,14485,13774,13110,10512,9368,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),2502,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),276,231,331,104,74,88,79,70,
销售费用(万元),3855,3096,2336,1691,1603,1576,1166,907,
管理费用(万元),4310,5017,3449,2454,2285,2118,2110,1971,
财务费用(万元),-384,-403,-83,-196,-135,-226,-230,9,
资产减值损失(万元),31,62,184,29,101,50,46,21,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),155,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),14429,13349,9414,6423,6079,6069,5205,4754,
营业外收入(万元),9,11,1029,1002,790,522,884,335,
营业外支出(万元),5,24,3,10,20,1,0,12,
非流动资产处置损失(万元),--,--,0,10,20,--,--,9,
利润总额(万元),14433,13336,10439,7416,6850,6589,6089,5077,
所得税费用(万元),1754,1855,1488,967,887,898,863,754,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),12679,11481,8951,6448,5962,5692,5225,4323,
归属于母公司所有者的净利润(万元),12698,11385,8867,6417,5962,5692,5225,4323,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),-19,95,84,32,--,--,--,--,
基本每股收益,1.21,1.11,1.48,1.07,0.99,0.95,--,--,
稀释每股收益,1.2,1.11,1.48,1.07,0.99,0.95,--,--,
