报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),26399,35411,21807,7787,22301,30340,34817,30622,29699,6009,
营业收入(万元),26399,35411,21807,7787,22301,30340,34817,30622,29699,6009,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),48153,48337,38232,16144,18454,13574,18469,15911,16305,5131,
营业成本(万元),17477,19226,14406,5512,11668,6165,11780,9153,11084,2199,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),7013,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),504,479,319,54,104,20,24,23,112,21,
销售费用(万元),3519,3108,2345,1975,1315,1401,1050,686,633,422,
管理费用(万元),7862,10062,9292,7294,4450,5300,4974,6395,4582,2914,
财务费用(万元),-1457,1757,-1319,-2083,-991,-78,-368,-384,5,50,
资产减值损失(万元),13237,13705,13190,3391,1908,766,1009,38,-112,-475,
公允价值变动收益(万元),--,--,--,--,--,--,--,-339,339,--,
投资收益(万元),410,21320,7823,785,1230,--,2044,427,136,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-19884,11228,-8602,-7571,5077,16766,18392,14798,13869,878,
营业外收入(万元),2,47,2080,1331,897,781,1118,227,171,60,
营业外支出(万元),22,15,29,12,5,0,1,2,214,5,
非流动资产处置损失(万元),--,--,0,12,5,0,0,1,1,--,
利润总额(万元),-19904,11260,-6550,-6251,5969,17547,19508,15023,13826,933,
所得税费用(万元),-2940,3565,-195,-955,-1560,2904,3239,1640,1949,178,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),-16964,7695,-6355,-5296,7528,14643,16270,13383,11877,755,
归属于母公司所有者的净利润(万元),-17022,7009,-7070,-5533,7528,14643,16270,13383,11532,591,
被合并方在合并前实现净利润(万元),--,--,--,--,3699,--,--,--,--,--,
少数股东损益(万元),58,686,715,237,--,--,--,--,345,164,
基本每股收益,-0.71,0.29,-0.29,-0.46,0.77,1.63,1.81,1.49,1.28,0.07,
稀释每股收益,-0.71,0.29,-0.29,-0.46,0.77,1.63,1.81,1.49,1.28,0.07,
