报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),136920,122437,105663,102097,106279,113560,105641,92945,71404,58569,57375,47475,37144,30690,
营业收入(万元),136920,122437,105663,102097,106279,113560,105641,92945,71404,58569,57375,47475,37144,30690,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),128864,117193,102843,101799,111226,107576,98237,82931,61480,51644,52668,42895,33713,27839,
营业成本(万元),105762,95658,84708,84743,92358,91332,83047,70344,53018,44097,45432,36723,29153,24054,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),7273,--,--,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),1913,1902,1591,1248,662,652,551,302,171,163,193,110,61,42,
销售费用(万元),6464,5307,4697,4230,4981,4827,4585,4296,3276,3056,2324,1826,1615,1176,
管理费用(万元),7440,12746,12266,11862,11658,8716,7545,6157,4544,3815,3915,3272,2777,2173,
财务费用(万元),-516,1084,-349,-222,1393,1905,2306,1535,420,400,732,737,115,95,
资产减值损失(万元),530,496,-70,-62,175,143,204,297,51,112,72,228,-9,298,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
投资收益(万元),-8,125,47,109,383,261,2,--,--,--,--,0,3,0,
对联营企业和合营企业的投资收益(万元),-174,-64,-55,-51,-32,4,--,--,--,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),10084,6514,2867,408,-4564,6246,7406,10014,9923,6924,4707,4580,3433,2851,
营业外收入(万元),29,38,1286,1212,856,1007,1279,1893,1050,517,531,121,153,153,
营业外支出(万元),316,591,194,35,422,322,146,185,147,193,56,17,30,9,
非流动资产处置损失(万元),--,--,126,4,389,114,18,46,50,--,--,4,25,0,
利润总额(万元),9797,5961,3958,1585,-4130,6931,8538,11722,10827,7249,5182,4684,3557,2996,
所得税费用(万元),674,790,536,274,-541,687,904,1203,1157,466,446,288,313,299,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),9122,5171,3422,1311,-3589,6244,7634,10518,9670,6782,4735,4395,3244,2697,
归属于母公司所有者的净利润(万元),8210,4224,2628,764,-3636,6107,7532,10275,9670,6783,4735,4405,3276,2742,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),912,946,794,548,47,137,102,243,--,-0,-0,-10,-32,-45,
基本每股收益,0.23,0.12,0.07,0.02,-0.1,0.19,0.29,0.4,0.37,0.26,0.33,0.36,0.27,0.23,
稀释每股收益,0.23,0.12,0.07,0.02,-0.1,0.19,0.29,0.4,0.37,0.26,0.33,0.36,0.27,0.23,
