报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),10414007,8112323,6063161,5927087,7066384,8231648,8729167,8887241,7126842,5372950,5146493,3682331,2834673,2608152,1787853,
营业收入(万元),10414007,8112323,6063161,5927087,7066384,8231648,8729167,8887241,7126842,5372950,5146493,3682331,2834673,2608152,1787853,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业总成本(万元),9731658,7640339,5884196,6247799,6970435,7651047,7405884,7569868,6132733,4509166,4054333,3157185,2480951,2226609,1553899,
营业成本(万元),7431406,5483145,4032096,4069556,4943439,5614196,5571571,5899710,4744936,3446011,2984045,2099036,1684723,1635087,998819,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
研发费用(万元),21662,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业税金及附加(万元),325208,266590,190013,149271,107811,129381,137163,136398,117481,91890,124903,65673,43415,29197,18974,
销售费用(万元),1059362,995893,876130,1229662,1255362,1378760,1221707,1046379,902832,739618,718781,684617,552948,425593,381564,
管理费用(万元),404474,372895,351708,368798,417901,442037,426646,461186,332700,273912,257670,226146,168877,132212,109130,
财务费用(万元),365274,325171,374268,398121,195187,62977,25400,17666,10898,-45248,-52511,73491,38251,2865,48680,
资产减值损失(万元),110633,196646,59981,32391,50735,23696,23397,8529,23887,2984,21444,8223,-7263,1655,-3268,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,459,-459,-140640,169837,116,18,0,
投资收益(万元),192222,122840,164272,44466,45695,8512,7392,30380,-9592,39306,16007,9426,4629,17,742,
对联营企业和合营企业的投资收益(万元),191637,108806,61133,35908,10891,9374,10220,29476,4629,9065,10685,1212,3264,-682,-367,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业利润(万元),888939,622925,343237,-276246,141645,589114,1330674,1347753,984976,902631,967528,704409,358467,381578,234696,
营业外收入(万元),17087,7542,19859,35477,30014,17228,29326,13731,45140,23010,37442,14350,37119,3405,4356,
营业外支出(万元),26785,15774,26002,11736,19523,4191,18803,5238,7956,5560,7745,4064,5642,3109,4536,
非流动资产处置损失(万元),--,--,19950,5107,7106,410,7846,1808,733,1456,1039,1060,2689,1302,1018,
利润总额(万元),879240,614693,337093,-252506,152135,602151,1341197,1356246,1022161,920081,997224,714696,389944,381873,234515,
所得税费用(万元),256482,170086,43923,-46088,29930,172577,340203,325709,265088,210747,232179,169192,101369,60554,56977,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
净利润(万元),622759,444607,293171,-206418,122205,429574,1000994,1030537,757073,709335,765045,545504,288576,321320,177539,
归属于母公司所有者的净利润(万元),343458,241443,202653,-252009,76668,357560,928127,950382,690898,662217,681186,517130,271676,306647,164714,
被合并方在合并前实现净利润(万元),6916,--,--,--,--,--,13626,--,--,-1049,--,0,0,0,0,
少数股东损益(万元),279301,203165,90518,45591,45537,72014,72867,80155,66175,47118,83859,28374,16900,14673,12824,
基本每股收益,0.26,0.18,0.15,-0.19,0.06,0.27,0.7,0.72,0.52,0.5,0.52,0.44,0.34,0,0,
稀释每股收益,0.26,--,0.15,-0.19,0.06,0.27,0.7,0.72,0.52,0.5,0.52,0.44,0.34,0,0,
