报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),193787,182799,141316,117869,124958,98249,82366,69474,54091,40730,39868,36802,
营业收入(万元),193787,182799,141316,117869,124958,98249,82366,69474,54091,40730,39868,36802,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),185912,169038,122572,104376,115376,91671,75869,64539,50384,36315,36508,33293,
营业成本(万元),161250,147103,105913,90649,104529,84581,70461,61473,47374,33819,34225,31565,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),7711,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),1207,1394,1321,837,278,250,136,42,132,119,135,71,
销售费用(万元),7132,5790,4925,3626,3307,2649,2192,1602,1365,1107,968,869,
管理费用(万元),6309,12102,9426,6448,4072,2708,1978,1179,1121,637,538,357,
财务费用(万元),1936,792,280,1811,2548,1156,760,65,124,521,695,393,
资产减值损失(万元),368,1857,708,1007,641,327,343,178,268,112,-53,39,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
投资收益(万元),-277,589,-115,-343,-89,309,95,-3,--,0,0,0,
对联营企业和合营企业的投资收益(万元),-296,584,-115,-343,-89,-112,-37,-3,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),8520,14753,18629,13149,9493,6887,6592,4932,3706,4415,3360,3509,
营业外收入(万元),306,200,1022,1053,581,553,254,678,134,93,239,45,
营业外支出(万元),26,20,14,8,7,--,--,--,--,0,10,0,
非流动资产处置损失(万元),--,--,4,3,7,--,--,--,--,0,0,0,
利润总额(万元),8801,14933,19637,14194,10067,7440,6846,5611,3840,4507,3590,3554,
所得税费用(万元),847,1953,2745,2505,1403,1072,870,840,582,681,579,1177,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),7954,12979,16892,11689,8664,6368,5977,4771,3258,3827,3011,2377,
归属于母公司所有者的净利润(万元),7733,12444,16891,11683,8664,6368,5977,4771,3258,3827,3011,2377,
被合并方在合并前实现净利润(万元),--,--,--,--,-89,--,0,--,--,0,0,0,
少数股东损益(万元),221,536,1,6,--,--,--,--,--,0,0,0,
基本每股收益,0.09,0.14,0.2,0.3,0.27,0.2,0.37,0.3,0.42,0.64,0.5,0.57,
稀释每股收益,0.09,0.14,0.2,0.3,0.27,0.2,0.37,0.3,0.42,0,0,0,
