报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),49271,50856,48215,53643,38090,39877,44925,
营业收入(万元),49271,50856,48215,53643,38090,39877,44925,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),44593,43284,41869,42700,33039,35278,37481,
营业成本(万元),32741,31625,31054,26250,24406,26306,22126,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),2139,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),774,741,539,474,210,340,356,
销售费用(万元),1712,1533,1975,2136,1492,1338,2491,
管理费用(万元),6412,7698,8980,12764,6198,6266,11176,
财务费用(万元),-164,1420,-789,-615,556,1111,1056,
资产减值损失(万元),979,268,110,1691,177,-82,276,
公允价值变动收益(万元),100,-98,--,--,--,--,--,
投资收益(万元),170,2,--,41,7,72,40,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),5230,8582,6345,10984,5058,4671,7484,
营业外收入(万元),67,36,1260,485,271,2205,268,
营业外支出(万元),58,21,307,658,324,171,788,
非流动资产处置损失(万元),--,--,110,130,80,115,80,
利润总额(万元),5240,8597,7299,10812,5005,6704,6964,
所得税费用(万元),981,1336,1205,2141,626,995,1623,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),4258,7261,6094,8670,4379,5709,5341,
归属于母公司所有者的净利润(万元),4454,7261,6094,8670,4379,5459,5236,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),-196,--,--,--,--,250,105,
基本每股收益,0.4,1.09,1.02,1.45,0.73,0.97,--,
稀释每股收益,0.4,1.09,1.02,1.45,0.73,0.97,--,
