报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),122685,98907,71936,68583,63972,59224,48425,
营业收入(万元),122685,98907,71936,68583,63972,59224,48425,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),105392,85257,64338,61276,52437,53528,36115,
营业成本(万元),36960,31329,25183,25508,23577,23157,20914,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),23349,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),1460,1421,732,809,789,802,431,
销售费用(万元),35223,26909,19705,17996,14776,11015,9280,
管理费用(万元),6096,23157,17503,16119,11706,9413,5264,
财务费用(万元),-290,643,-384,298,1129,837,-107,
资产减值损失(万元),2595,1798,1600,545,461,8306,332,
公允价值变动收益(万元),-19,--,--,--,--,--,303,
投资收益(万元),1889,889,323,286,465,76,123,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),27173,20768,7921,7593,12001,5772,12736,
营业外收入(万元),49,3,6136,4260,2712,3046,2356,
营业外支出(万元),86,4,4,11,141,21,10,
非流动资产处置损失(万元),--,--,--,0,0,--,--,
利润总额(万元),27135,20766,14054,11842,14572,8797,15082,
所得税费用(万元),1873,1764,1161,1254,1397,1732,2088,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),25262,19002,12893,10587,13175,7065,12994,
归属于母公司所有者的净利润(万元),25262,19002,12893,10587,13175,7065,12994,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,
基本每股收益,0.63,0.49,0.36,0.29,0.37,--,--,
稀释每股收益,0.63,0.49,0.36,0.29,0.37,--,--,
