报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),258351,91287,82431,80050,70773,60450,53751,48972,44814,32943,39620,36775,38380,31484,27061,
营业收入(万元),258351,91287,82431,80050,70773,60450,53751,48972,44814,32943,39620,36775,38380,31484,27061,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
营业总成本(万元),247508,89382,81027,78754,69761,59852,53197,48843,43633,33763,36846,33073,34750,28673,24219,
营业成本(万元),204387,76521,71421,68071,58402,50055,44667,40881,37258,28332,31232,27039,27708,23290,21141,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
研发费用(万元),17110,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
营业税金及附加(万元),1269,663,521,516,375,373,215,189,0,0,--,0,--,0,0,
销售费用(万元),6688,2160,2004,2184,2381,1934,1623,1548,1409,1198,1394,1391,1914,1284,940,
管理费用(万元),10516,7859,6895,7628,7206,5996,5612,5219,4514,3743,3685,3797,3754,3005,1818,
财务费用(万元),197,1558,-776,-368,659,1126,659,841,376,332,216,677,1125,1145,472,
资产减值损失(万元),7340,622,963,723,739,367,421,166,76,158,318,168,249,-51,-152,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,
投资收益(万元),6308,--,--,--,--,--,--,--,--,0,--,0,--,0,0,
对联营企业和合营企业的投资收益(万元),161,--,--,--,--,--,--,--,--,0,--,0,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
营业利润(万元),17706,2150,1404,1296,1011,598,554,129,1181,-820,2774,3702,3630,2810,2842,
营业外收入(万元),52,0,147,208,355,383,506,390,634,1136,455,12,18,11,0,
营业外支出(万元),39,--,--,2,59,1,2,--,15,7,10,3,19,4,48,
非流动资产处置损失(万元),--,--,--,2,37,0,0,--,15,1,--,0,--,4,44,
利润总额(万元),17718,2150,1552,1502,1308,980,1058,519,1800,309,3219,3712,3629,2817,2794,
所得税费用(万元),1054,-101,81,-3,-7,17,60,20,306,102,337,546,217,247,239,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
净利润(万元),16664,2251,1471,1504,1314,964,998,499,1494,207,2882,3166,3412,2570,2555,
归属于母公司所有者的净利润(万元),16220,2176,1732,1578,1375,1038,1085,633,1550,171,2882,3166,3412,2570,2555,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
少数股东损益(万元),444,76,-261,-74,-61,-74,-86,-133,-56,36,--,0,--,0,0,
基本每股收益,0.68,0.11,0.09,0.08,0.07,0.05,0.05,0.03,0.08,0.01,0.14,0.21,0.24,0.21,0.3,
稀释每股收益,0.68,0.11,0.09,0.08,0.07,0.05,0.05,0.03,0.08,0.01,0.14,0.21,0.24,0.21,0.3,
