报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),917627,775114,624934,532115,442841,354666,284214,221851,185017,145598,
营业收入(万元),917627,775114,624934,532115,442841,354666,284214,221851,185017,145598,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),851713,724279,585955,495024,408449,328280,264346,206259,172627,134664,
营业成本(万元),545703,453253,366940,309030,263776,214246,175797,135591,115992,92498,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),15,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),7142,6294,4059,2674,2468,2281,1798,1374,1089,905,
销售费用(万元),245457,215717,175054,147561,112371,91922,69371,55190,44465,32798,
管理费用(万元),39894,35462,31899,28928,23834,17561,15572,12889,10423,7744,
财务费用(万元),4133,5563,3260,1201,377,997,1041,905,483,596,
资产减值损失(万元),9369,7991,4744,5630,5622,1273,767,310,175,124,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),2400,200,280,810,50,48,21,40,5,44,
对联营企业和合营企业的投资收益(万元),-151,-0,--,1,50,48,21,4,19,44,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),68433,50742,39258,37901,34443,26434,19889,15633,12395,10978,
营业外收入(万元),1696,4625,2137,1553,616,894,849,412,368,88,
营业外支出(万元),962,681,457,442,524,333,256,255,176,589,
非流动资产处置损失(万元),--,--,165,172,146,81,40,45,47,48,
利润总额(万元),69168,54686,40938,39013,34534,26995,20482,15790,12586,10477,
所得税费用(万元),17190,12411,5581,4369,5030,3059,2285,2514,2441,2000,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),51977,42275,35357,34644,29504,23936,18197,13276,10145,8476,
归属于母公司所有者的净利润(万元),52107,42271,35338,34644,29731,24085,18255,13471,10295,8485,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-130,3,19,--,-226,-149,-58,-195,-150,-9,
基本每股收益,0.92,0.81,0.68,1.33,1.31,1.23,0.94,0.69,0.56,0.48,
稀释每股收益,0.92,0.81,0.68,1.33,1.31,--,--,--,--,--,
