报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),51134,50667,39844,38473,31132,17757,
营业收入(万元),51134,50667,39844,38473,31132,17757,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),39469,42935,30969,31209,27341,15518,
营业成本(万元),36289,37634,27952,28378,25084,13867,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),1595,1763,1493,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),528,421,474,273,33,--,
销售费用(万元),1057,1053,774,869,680,331,
管理费用(万元),1089,1187,933,2375,1530,1060,
财务费用(万元),-1207,788,-718,-697,19,218,
资产减值损失(万元),117,90,62,11,-4,41,
公允价值变动收益(万元),-283,--,--,--,--,--,
投资收益(万元),26,40,46,33,30,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),11606,7975,8921,7297,3821,2239,
营业外收入(万元),13,7,218,361,249,1,
营业外支出(万元),13,4,3,1,0,--,
非流动资产处置损失(万元),--,--,--,--,--,--,
利润总额(万元),11607,7978,9135,7658,4069,2240,
所得税费用(万元),1714,1208,1399,1146,534,515,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),9892,6769,7737,6512,3536,1725,
归属于母公司所有者的净利润(万元),9892,6769,7751,6528,3536,1725,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,-15,-16,-0,--,
基本每股收益,1.71,1.17,1.35,1.16,0.66,0.53,
稀释每股收益,1.71,1.17,1.35,1.16,0.66,0.53,
