报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2008-12-31,2007-12-31,
营业总收入(万元),299244,241358,242943,240578,236393,221566,209190,--,--,--,
营业收入(万元),--,--,--,--,--,--,--,184656,94010,79579,
利息收入(万元),471298,419458,383727,379497,384510,378605,383101,332246,159127,133552,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),9641,14062,13705,10172,5691,5046,4642,4387,1426,1046,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),664,955,847,845,2178,6582,6163,5967,1567,758,
营业总成本(万元),214571,169938,176415,169957,155080,104626,91354,--,--,--,
营业成本(万元),--,--,--,--,--,--,--,75871,35252,24266,
利息支出(万元),199299,206994,185644,179529,174707,185241,194351,162696,69868,56585,
手续费及佣金支出(万元),6345,2680,1195,950,787,553,315,158,74,95,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,59,63,207,69,96,83,--,
营业税金及附加(万元),2063,1808,4816,10017,10353,9679,8572,7435,3961,3460,
销售费用(万元),106024,87688,90486,84686,77284,64237,55510,50775,23837,18880,
管理费用(万元),--,--,--,--,--,--,--,--,--,--,
财务费用(万元),--,--,--,--,--,--,--,--,--,--,
资产减值损失(万元),106484,80442,81113,75195,67379,30504,27204,17566,7371,1925,
公允价值变动收益(万元),1126,358,-1005,376,577,-59,-242,--,--,--,
投资收益(万元),20838,15121,31036,28819,17786,16324,9118,3936,963,141,
对联营企业和合营企业的投资收益(万元),9872,8650,9602,9777,8888,11006,6765,3880,--,--,
汇兑收益(万元),1383,816,1472,1348,1146,860,1072,974,868,762,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),85303,71762,66528,70621,81313,116940,117835,108785,58758,55313,
营业外收入(万元),528,3268,2537,911,570,4249,3695,1780,472,409,
营业外支出(万元),432,256,225,200,476,430,298,247,130,72,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,
利润总额(万元),85400,74775,68840,71332,81407,120759,121232,110318,59100,55650,
所得税费用(万元),3625,-654,-741,3223,9278,17555,19635,18053,9052,8859,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),81774,75429,69580,68108,72129,103204,101597,92265,50048,46791,
归属于母公司所有者的净利润(万元),83512,76310,68947,67301,73100,100260,99025,90888,50126,46791,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-1738,-881,633,807,-970,2944,2572,1377,-78,--,
基本每股收益,0.46,0.43,0.42,0.41,0.45,0.62,0.61,0.56,0.92,1,
稀释每股收益,0.46,0.43,0.42,0.41,0.45,0.62,0.61,0.56,0.92,1,
