报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),696686,500412,382398,185818,133510,101547,70642,48247,34327,26325,17829,
营业收入(万元),696686,500412,382398,185818,133510,101547,70642,48247,34327,26325,17829,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),633130,461473,345001,168915,118747,90607,63482,43605,30941,24398,17132,
营业成本(万元),459510,333213,261964,123346,84778,63865,45414,31421,22030,17017,12569,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),16627,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2634,1889,1125,321,248,208,188,227,141,248,465,
销售费用(万元),64865,46418,32683,16411,13438,11584,7911,5017,3343,2410,1645,
管理费用(万元),61665,63858,45131,26292,20234,15009,10303,7310,5320,4382,2115,
财务费用(万元),17105,11161,3384,2252,-281,-231,-536,-386,96,268,286,
资产减值损失(万元),10725,4933,714,293,330,173,202,16,11,73,52,
公允价值变动收益(万元),-48,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),7217,19748,4188,2551,259,-117,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),2778,5173,4003,2480,-191,-112,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),72140,59290,41585,19454,15022,10823,7160,4642,3386,1927,697,
营业外收入(万元),1728,4165,2430,2086,662,585,370,388,471,105,7,
营业外支出(万元),461,506,580,495,453,243,204,132,71,37,57,
非流动资产处置损失(万元),--,--,60,39,61,20,66,14,11,3,3,
利润总额(万元),73407,62949,43435,21046,15231,11165,7326,4899,3786,1996,647,
所得税费用(万元),14561,16539,9640,3167,2446,2162,1387,741,795,474,197,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),58846,46409,33795,17879,12785,9003,5939,4158,2992,1522,450,
归属于母公司所有者的净利润(万元),38861,34959,26276,17479,12458,8609,6019,4221,3241,1717,659,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),19985,11450,7519,399,327,394,-79,-63,-250,-195,-209,
基本每股收益,0.71,0.64,0.48,0.65,0.61,0.72,0.65,0.97,0.89,0.6,0.26,
稀释每股收益,0.71,0.64,0.48,0.65,0.6,0.71,0.65,0.97,0.89,0.6,0.26,
