报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),36488,16541,7696,3822,1040,1016,
营业收入(万元),36488,16541,7696,3822,1040,1016,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),20583,10062,4668,2705,994,1133,
营业成本(万元),13841,5643,2766,1653,429,527,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),1820,958,573,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),509,256,52,48,3,15,
销售费用(万元),2325,1309,672,274,160,100,
管理费用(万元),1356,1743,508,721,416,515,
财务费用(万元),203,-41,19,-22,-22,-36,
资产减值损失(万元),530,193,78,31,6,13,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),23,24,29,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),19563,7631,3059,1116,46,-117,
营业外收入(万元),--,319,436,101,128,110,
营业外支出(万元),0,1,0,3,0,0,
非流动资产处置损失(万元),--,--,--,3,--,--,
利润总额(万元),19563,7949,3495,1214,174,-8,
所得税费用(万元),2772,1236,474,151,20,4,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),16791,6713,3020,1063,154,-11,
归属于母公司所有者的净利润(万元),16791,6713,3020,1063,154,-11,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,3.39,1.36,0.66,0.7,0.1,-0.01,
稀释每股收益,3.39,1.36,0.66,0.7,0.1,-0.01,
