报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),126485,153530,121875,132833,150013,60881,51813,43088,40225,43313,
营业收入(万元),126485,153530,121875,132833,150013,60881,51813,43088,40225,43313,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),123689,142909,100346,106265,108759,53299,46201,35702,31665,31579,
营业成本(万元),91286,107498,73953,80326,84667,37621,33715,27497,23226,24178,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),11556,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),920,1175,1277,1403,1409,592,441,388,319,202,
销售费用(万元),11565,11965,7871,9546,8842,5861,4765,2765,3013,4172,
管理费用(万元),10186,20797,17629,14401,12758,8243,7289,5052,5209,2991,
财务费用(万元),-2943,-1799,-1676,-1978,-67,-80,-351,-76,-54,-231,
资产减值损失(万元),1119,3273,1292,2566,1149,1062,343,76,-49,268,
公允价值变动收益(万元),-9,--,--,--,--,--,--,--,--,--,
投资收益(万元),244,878,601,97,2,-2,--,17,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),6744,13710,22129,26664,41256,7579,5611,7402,8560,11734,
营业外收入(万元),373,393,3006,3142,350,621,1043,1379,1215,262,
营业外支出(万元),738,395,420,395,350,264,74,105,997,33,
非流动资产处置损失(万元),--,--,64,63,9,91,18,19,--,--,
利润总额(万元),6379,13708,24715,29412,41256,7936,6581,8676,8778,11964,
所得税费用(万元),1297,2403,3809,4570,5844,1120,1269,1397,1634,1835,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),5082,11305,20906,24842,35412,6816,5312,7279,7144,10129,
归属于母公司所有者的净利润(万元),4442,11054,20906,24842,35412,6816,5312,7279,7180,10133,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),640,251,--,--,--,--,--,--,-37,-4,
基本每股收益,0.2,0.49,0.96,2.07,2.95,0.57,0.44,0.81,0.88,1.3,
稀释每股收益,0.2,0.49,0.96,2.07,2.95,0.57,0.44,0.81,0.88,1.3,
